"","session_id","referrer","quoteGroup","quote"
"2394",2418908,"mturk","liked source",6
"2395",2418911,"mturk","liked source",7
"2396",2419008,"mturk","liked source",4
"2397",2419016,"mturk","disliked source",5
"2398",2419019,"mturk","disliked source",4
"2399",2419029,"mturk","liked source",3
"2400",2419049,"mturk","disliked source",2
"2401",2419055,"mturk","liked source",7
"2402",2419076,"mturk","liked source",9
"2403",2419095,"mturk","liked source",9
"2404",2419105,"mturk","liked source",5
"2405",2419109,"mturk","liked source",9
"2406",2419111,"mturk","disliked source",2
"2407",2419115,"mturk","disliked source",6
"2408",2419119,"mturk","liked source",6
"2409",2419125,"mturk","liked source",7
"2410",2419127,"mturk","liked source",1
"2411",2419129,"mturk","liked source",9
"2412",2419141,"mturk","liked source",5
"2413",2419142,"mturk","disliked source",3
"2414",2419144,"mturk","liked source",4
"2415",2419147,"mturk","liked source",9
"2416",2419148,"mturk","disliked source",3
"2417",2419150,"mturk","liked source",8
"2418",2419164,"mturk","disliked source",3
"2419",2419208,"mturk","liked source",7
"2420",2419250,"mturk","disliked source",9
"2421",2419254,"mturk","disliked source",5
"2422",2419316,"mturk","disliked source",3
"2423",2419366,"mturk","disliked source",7
"2424",2419371,"mturk","liked source",6
"2425",2419383,"mturk","liked source",7
"2426",2419400,"mturk","disliked source",5
"2427",2419401,"mturk","disliked source",3
"2428",2419409,"mturk","liked source",7
"2429",2419422,"mturk","liked source",5
"2430",2419423,"mturk","liked source",7
"2431",2419426,"mturk","liked source",6
"2432",2419432,"mturk","liked source",7
"2433",2419437,"mturk","liked source",5
"2434",2419438,"mturk","disliked source",5
"2435",2419439,"mturk","liked source",9
"2436",2419441,"mturk","liked source",5
"2437",2419442,"mturk","liked source",7
"2438",2419446,"mturk","liked source",3
"2439",2419451,"mturk","liked source",3
"2440",2419459,"mturk","liked source",9
"2441",2419472,"mturk","disliked source",7
"2442",2419474,"mturk","liked source",9
"2443",2419494,"mturk","liked source",9
"2444",2419499,"mturk","disliked source",7
"2445",2419500,"mturk","disliked source",8
"2446",2419501,"mturk","liked source",5
"2447",2419506,"mturk","disliked source",9
"2448",2419508,"mturk","liked source",9
"2449",2419509,"mturk","disliked source",6
"2450",2419513,"mturk","liked source",9
"2451",2419514,"mturk","disliked source",3
"2452",2419521,"mturk","disliked source",7
"2453",2419522,"mturk","disliked source",3
"2454",2419525,"mturk","disliked source",1
"2455",2419529,"mturk","liked source",5
"2456",2419531,"mturk","liked source",9
"2457",2419544,"mturk","liked source",4
"2458",2419560,"mturk","disliked source",5
"2459",2419561,"mturk","liked source",9
"2460",2419563,"mturk","liked source",8
"2461",2419568,"mturk","disliked source",3
"2462",2419570,"mturk","disliked source",6
"2463",2419572,"mturk","disliked source",4
"2464",2419573,"mturk","disliked source",6
"2465",2419578,"mturk","disliked source",4
"2466",2419595,"mturk","disliked source",9
"2467",2419607,"mturk","disliked source",7
"2468",2419610,"mturk","disliked source",5
"2469",2419622,"mturk","liked source",7
"2470",2419644,"mturk","disliked source",8
"2471",2419678,"mturk","liked source",7
"2472",2419684,"mturk","liked source",9
"2473",2419697,"mturk","disliked source",4
"2474",2419701,"mturk","disliked source",5
"2475",2419772,"mturk","liked source",4
"2476",2421704,"mturk","liked source",9
"2477",2421705,"mturk","liked source",5
"2478",2421707,"mturk","liked source",5
"2479",2421710,"mturk","liked source",4
"2480",2421716,"mturk","disliked source",5
"2481",2421718,"mturk","disliked source",3
"2482",2421722,"mturk","disliked source",7
"2483",2421723,"mturk","liked source",6
"2484",2421724,"mturk","liked source",3
"2485",2421725,"mturk","liked source",5
"2486",2421726,"mturk","liked source",5
"2487",2421731,"mturk","disliked source",9
"2488",2421737,"mturk","liked source",3
"2489",2421739,"mturk","disliked source",5
"2490",2421741,"mturk","disliked source",1
"2491",2421751,"mturk","liked source",7
"2492",2421759,"mturk","liked source",5
"2493",2421771,"mturk","liked source",8
"2494",2421774,"mturk","liked source",3
"2495",2421776,"mturk","liked source",8
"2496",2421777,"mturk","liked source",6
"2497",2421778,"mturk","disliked source",9
"2498",2421781,"mturk","disliked source",5
"2499",2421783,"mturk","liked source",7
"2500",2421788,"mturk","liked source",4
"2501",2421794,"mturk","disliked source",5
"2502",2421796,"mturk","liked source",9
"2503",2421801,"mturk","disliked source",5
"2504",2421802,"mturk","disliked source",4
"2505",2421805,"mturk","disliked source",6
"2506",2421812,"mturk","disliked source",5
"2507",2421814,"mturk","liked source",3
"2508",2421817,"mturk","disliked source",6
"2509",2421819,"mturk","liked source",7
"2510",2421825,"mturk","disliked source",4
"2511",2421831,"mturk","liked source",9
"2512",2421833,"mturk","liked source",3
"2513",2421834,"mturk","liked source",5
"2514",2421848,"mturk","liked source",3
"2515",2421849,"mturk","liked source",5
"2516",2421850,"mturk","disliked source",4
"2517",2421851,"mturk","disliked source",5
"2518",2421870,"mturk","disliked source",3
"2519",2421876,"mturk","liked source",7
"2520",2421884,"mturk","liked source",8
"2521",2421946,"mturk","liked source",9
"2522",2421972,"mturk","disliked source",5
"2523",2421974,"mturk","liked source",3
"2524",2422132,"mturk","disliked source",5
"2525",2422150,"mturk","disliked source",8
"2526",2422160,"mturk","liked source",5
"2527",2422181,"mturk","disliked source",3
"2528",2422209,"mturk","disliked source",9
"2529",2422212,"mturk","liked source",7
"2530",2422220,"mturk","liked source",7
"2531",2422271,"mturk","disliked source",9
"2532",2422288,"mturk","liked source",3
"2533",2422413,"mturk","disliked source",8
"2534",2422455,"mturk","liked source",8
"2535",2422458,"mturk","disliked source",5
"2536",2422478,"mturk","disliked source",9
"2537",2422537,"mturk","disliked source",5
"2538",2422590,"mturk","liked source",9
"2539",2422614,"mturk","liked source",9
"2540",2422637,"mturk","liked source",7
"2541",2422659,"mturk","disliked source",5
"2542",2422708,"mturk","disliked source",3
"2543",2422743,"mturk","disliked source",7
"2544",2422744,"mturk","disliked source",5
"2545",2422790,"mturk","liked source",2
"2546",2422799,"mturk","disliked source",5
"2547",2422809,"mturk","disliked source",5
"2548",2422827,"mturk","disliked source",5
"2549",2422872,"mturk","disliked source",9
"2550",2422888,"mturk","liked source",7
"2551",2422890,"mturk","disliked source",7
"2552",2422915,"mturk","liked source",9
"2553",2422940,"mturk","disliked source",7
"2554",2422943,"mturk","disliked source",4
"2555",2422951,"mturk","disliked source",1
"2556",2422953,"mturk","liked source",7
"2557",2422959,"mturk","disliked source",6
"2558",2423035,"mturk","disliked source",6
"2559",2423054,"mturk","liked source",9
"2560",2423074,"mturk","disliked source",9
"2561",2423125,"mturk","disliked source",4
"2562",2423144,"mturk","liked source",2
"2563",2423149,"mturk","disliked source",7
"2564",2423164,"mturk","liked source",7
"2565",2423186,"mturk","liked source",6
"2566",2423201,"mturk","disliked source",2
"2567",2423213,"mturk","liked source",7
"2568",2423234,"mturk","liked source",9
"2569",2423271,"mturk","liked source",4
"2570",2423283,"mturk","disliked source",1
"2571",2423290,"mturk","liked source",2
"2572",2423305,"mturk","disliked source",5
"2573",2423351,"mturk","disliked source",6
"2574",2423366,"mturk","liked source",9
"2575",2423390,"mturk","disliked source",5
"2576",2425646,"mturk","disliked source",7
"2577",2425650,"mturk","liked source",8
"2578",2425659,"mturk","liked source",7
"2579",2425662,"mturk","disliked source",6
"2580",2425667,"mturk","disliked source",4
"2581",2425672,"mturk","disliked source",5
"2582",2425679,"mturk","disliked source",5
"2583",2425683,"mturk","liked source",4
"2584",2425685,"mturk","liked source",3
"2585",2425688,"mturk","disliked source",5
"2586",2425697,"mturk","liked source",9
"2587",2425701,"mturk","disliked source",6
"2588",2425704,"mturk","disliked source",2
"2589",2425753,"mturk","liked source",3
"2590",2425755,"mturk","liked source",2
"2591",2425763,"mturk","disliked source",1
"2592",2425778,"mturk","disliked source",5
"2593",2425800,"mturk","liked source",9
"2594",2425825,"mturk","liked source",9
"2595",2425826,"mturk","disliked source",1
"2596",2425832,"mturk","liked source",2
"2597",2425837,"mturk","disliked source",5
"2598",2425851,"mturk","liked source",8
"2599",2425945,"mturk","disliked source",4
"2600",2425953,"mturk","liked source",7
"2601",2425971,"mturk","disliked source",3
"2602",2426053,"mturk","disliked source",5
"2603",2426089,"mturk","disliked source",1
"2604",2426127,"mturk","disliked source",5
"2605",2426138,"mturk","liked source",5
"2606",2426158,"mturk","liked source",5
"2607",2426164,"mturk","liked source",5
"2608",2426199,"mturk","disliked source",4
"2609",2426201,"mturk","liked source",1
"2610",2426203,"mturk","liked source",8
"2611",2426234,"mturk","disliked source",5
"2612",2426240,"mturk","liked source",5
"2613",2426249,"mturk","disliked source",5
"2614",2426257,"mturk","liked source",8
"2615",2426297,"mturk","liked source",5
"2616",2426306,"mturk","liked source",3
"2617",2426342,"mturk","disliked source",6
"2618",2426355,"mturk","liked source",7
"2619",2426375,"mturk","liked source",8
"2620",2426378,"mturk","disliked source",5
"2621",2426382,"mturk","liked source",5
"2622",2426383,"mturk","liked source",9
"2623",2426399,"mturk","disliked source",8
"2624",2426431,"mturk","liked source",3
"2625",2426437,"mturk","disliked source",4
"2626",2426439,"mturk","disliked source",7
"2627",2426470,"mturk","liked source",9
"2628",2426472,"mturk","disliked source",8
"2629",2426476,"mturk","disliked source",3
"2630",2426496,"mturk","liked source",7
"2631",2426498,"mturk","liked source",7
"2632",2426503,"mturk","liked source",5
"2633",2426534,"mturk","disliked source",3
"2634",2426540,"mturk","liked source",7
"2635",2426557,"mturk","liked source",9
"2636",2426575,"mturk","liked source",6
"2637",2426577,"mturk","liked source",3
"2638",2426579,"mturk","liked source",4
"2639",2426581,"mturk","disliked source",6
"2640",2426582,"mturk","liked source",3
"2641",2426583,"mturk","disliked source",2
"2642",2426589,"mturk","disliked source",5
"2643",2426593,"mturk","disliked source",7
"2644",2426595,"mturk","disliked source",4
"2645",2426596,"mturk","disliked source",1
"2646",2426599,"mturk","liked source",4
"2647",2426603,"mturk","liked source",7
"2648",2426607,"mturk","liked source",4
"2649",2426610,"mturk","disliked source",1
"2650",2426612,"mturk","disliked source",5
"2651",2426613,"mturk","disliked source",5
"2652",2426620,"mturk","liked source",3
"2653",2426625,"mturk","disliked source",4
"2654",2426641,"mturk","disliked source",8
"2655",2426651,"mturk","disliked source",4
"2656",2426672,"mturk","disliked source",7
"2657",2426678,"mturk","liked source",2
"2658",2426683,"mturk","disliked source",7
"2659",2426687,"mturk","liked source",4
"2660",2426700,"mturk","disliked source",5
"2661",2426713,"mturk","disliked source",5
"2662",2426728,"mturk","disliked source",1
"2663",2426729,"mturk","liked source",6
"2664",2426730,"mturk","liked source",3
"2665",2426734,"mturk","disliked source",5
"2666",2426744,"mturk","disliked source",7
"2667",2426780,"mturk","liked source",8
"2668",2426830,"mturk","disliked source",4
"2669",2426845,"mturk","liked source",8
"2670",2426878,"mturk","disliked source",3
"2671",2426879,"mturk","disliked source",5
"2672",2426883,"mturk","liked source",5
"2673",2426921,"mturk","liked source",9
"2674",2426922,"mturk","liked source",6
"2675",2426927,"mturk","liked source",7
"2676",2426957,"mturk","liked source",9
