"","session_id","referrer","sunkgroup","sunkDV"
"3755",2406022,"pi","paid",8
"3756",2406118,"pi","free",9
"3757",2406127,"pi","free",9
"3758",2406162,"pi","paid",9
"3759",2406177,"pi","free",3
"3760",2406200,"pi","free",1
"3761",2406237,"pi","paid",7
"3762",2406240,"pi","paid",4
"3763",2406253,"pi","free",9
"3764",2406286,"pi","free",7
"3765",2406358,"pi","free",9
"3766",2406400,"pi","paid",9
"3767",2406409,"pi","paid",9
"3768",2406417,"pi","free",7
"3769",2406421,"pi","free",9
"3770",2406486,"pi","paid",9
"3771",2406572,"pi","free",7
"3772",2406581,"pi","free",9
"3773",2406653,"pi","paid",5
"3774",2406677,"pi","free",3
"3775",2406683,"pi","paid",8
"3776",2406735,"pi","free",9
"3777",2406768,"pi","paid",9
"3778",2406811,"pi","free",7
"3779",2406816,"pi","free",3
"3780",2406832,"pi","free",9
"3781",2406892,"pi","paid",7
"3783",2406974,"pi","paid",7
"3784",2407024,"pi","paid",9
"3785",2407183,"pi","free",9
"3786",2407195,"pi","paid",1
"3787",2407380,"pi","free",8
"3788",2407443,"pi","free",9
"3789",2407531,"pi","free",8
"3790",2407726,"pi","paid",9
"3791",2407751,"pi","free",9
"3792",2407766,"pi","paid",8
"3793",2407814,"pi","paid",5
"3794",2407821,"pi","free",9
"3795",2407831,"pi","paid",9
"3796",2407854,"pi","paid",7
"3797",2407877,"pi","free",9
"3798",2407899,"pi","paid",5
"3799",2408021,"pi","paid",9
"3800",2408060,"pi","paid",9
"3801",2408080,"pi","free",8
"3802",2408091,"pi","paid",7
"3803",2408112,"pi","free",9
"3804",2408116,"pi","paid",9
"3805",2408135,"pi","paid",8
"3806",2408140,"pi","free",5
"3807",2408173,"pi","free",5
"3808",2408196,"pi","paid",9
"3809",2408207,"pi","free",9
"3810",2408212,"pi","paid",8
"3811",2408214,"pi","paid",9
"3812",2408224,"pi","paid",1
"3813",2408229,"pi","free",9
"3814",2408236,"pi","free",1
"3815",2408257,"pi","free",5
"3816",2408391,"pi","free",9
"3817",2408464,"pi","free",9
"3818",2408510,"pi","paid",9
"3819",2408548,"pi","free",3
"3820",2408556,"pi","free",9
"3821",2408578,"pi","free",7
"3822",2408588,"pi","paid",9
"3823",2408592,"pi","paid",9
"3824",2408923,"pi","free",9
"3825",2409097,"pi","paid",7
"3826",2409152,"pi","paid",9
"3827",2409168,"pi","free",7
"3828",2409273,"pi","free",3
"3829",2409296,"pi","paid",4
"3830",2409306,"pi","free",9
"3831",2409456,"pi","free",1
"3832",2409476,"pi","paid",9
"3833",2409696,"pi","free",6
"3834",2409761,"pi","free",9
"3835",2409771,"pi","free",9
"3836",2409782,"pi","paid",7
"3837",2409795,"pi","free",7
"3838",2409805,"pi","free",9
"3839",2409842,"pi","free",7
"3840",2409911,"pi","paid",9
"3841",2409937,"pi","paid",9
"3842",2409966,"pi","free",1
"3843",2409973,"pi","free",9
"3844",2410043,"pi","paid",9
"3845",2410143,"pi","paid",7
"3846",2410166,"pi","paid",9
"3847",2410176,"pi","free",1
"3848",2410196,"pi","free",6
"3849",2410246,"pi","paid",9
"3850",2410251,"pi","free",2
"3851",2410254,"pi","free",1
"3852",2410318,"pi","free",9
"3853",2410360,"pi","free",8
"3854",2410380,"pi","paid",9
"3855",2410434,"pi","free",9
"3856",2410450,"pi","free",9
"3857",2410462,"pi","paid",7
"3858",2410502,"pi","paid",1
"3859",2410511,"pi","paid",2
"3860",2410568,"pi","free",1
"3861",2411045,"pi","paid",1
"3862",2411064,"pi","free",9
"3863",2411096,"pi","free",9
"3864",2411099,"pi","free",9
"3865",2411380,"pi","paid",6
"3866",2411510,"pi","paid",9
"3867",2411514,"pi","free",6
"3868",2411579,"pi","free",4
"3869",2411704,"pi","free",9
"3870",2411763,"pi","free",9
"3871",2411810,"pi","paid",9
"3872",2412065,"pi","free",9
"3873",2412163,"pi","free",1
"3874",2412168,"pi","free",8
"3875",2412245,"pi","paid",8
"3876",2412410,"pi","free",7
"3877",2412543,"pi","paid",6
"3878",2412632,"pi","free",1
"3879",2412657,"pi","paid",9
"3880",2412660,"pi","paid",8
"3881",2412711,"pi","paid",6
"3882",2412724,"pi","paid",9
"3883",2412731,"pi","paid",7
"3884",2413007,"pi","free",2
"3885",2413068,"pi","paid",2
"3886",2413170,"pi","free",9
"3887",2413268,"pi","free",9
"3888",2413293,"pi","paid",9
"3889",2413439,"pi","paid",1
"3890",2413555,"pi","free",3
"3891",2413559,"pi","paid",6
"3892",2413584,"pi","paid",9
"3893",2413630,"pi","paid",5
"3894",2413654,"pi","paid",7
"3895",2413694,"pi","free",9
"3896",2413786,"pi","paid",1
"3897",2413823,"pi","paid",9
"3898",2413862,"pi","paid",5
"3899",2413882,"pi","paid",9
"3900",2413922,"pi","paid",9
"3902",2413995,"pi","free",6
"3903",2414003,"pi","paid",6
"3904",2414012,"pi","paid",9
"3905",2414019,"pi","paid",9
"3906",2414023,"pi","free",9
"3907",2414049,"pi","free",9
"3908",2414078,"pi","paid",9
"3909",2414122,"pi","free",9
"3910",2414129,"pi","paid",9
"3911",2414131,"pi","free",9
"3912",2414137,"pi","free",9
"3913",2414152,"pi","free",9
"3914",2414181,"pi","free",9
"3915",2414193,"pi","free",9
"3916",2414226,"pi","paid",9
"3917",2414346,"pi","free",9
"3918",2415211,"pi","paid",9
"3919",2415259,"pi","free",9
"3920",2415329,"pi","paid",9
"3921",2415382,"pi","paid",9
"3922",2415405,"pi","paid",9
"3923",2415418,"pi","paid",9
"3924",2415511,"pi","free",6
"3925",2415621,"pi","free",9
"3926",2415624,"pi","paid",7
"3927",2415723,"pi","free",9
"3928",2415809,"pi","paid",6
"3929",2415888,"pi","paid",9
"3930",2415917,"pi","free",9
"3931",2415978,"pi","free",5
"3932",2416013,"pi","free",9
"3933",2416025,"pi","paid",9
"3934",2416047,"pi","free",9
"3935",2416116,"pi","free",5
"3936",2416162,"pi","free",9
"3937",2416276,"pi","free",9
"3938",2416339,"pi","free",8
"3939",2416347,"pi","paid",9
"3940",2416420,"pi","free",1
"3941",2416465,"pi","paid",7
"3942",2416505,"pi","free",9
"3943",2416604,"pi","paid",9
"3944",2416640,"pi","free",7
"3945",2416657,"pi","paid",5
"3946",2416692,"pi","paid",1
"3947",2416755,"pi","free",9
"3948",2416798,"pi","paid",9
"3949",2416881,"pi","paid",8
"3950",2416883,"pi","free",1
"3951",2416902,"pi","paid",9
"3952",2416944,"pi","free",6
"3953",2416976,"pi","free",9
"3954",2417014,"pi","paid",9
"3955",2417051,"pi","paid",5
"3956",2417207,"pi","paid",9
"3957",2417323,"pi","paid",8
"3958",2417488,"pi","paid",9
"3959",2417490,"pi","free",1
"3960",2417494,"pi","free",9
"3961",2417613,"pi","free",9
"3962",2417746,"pi","free",9
"3963",2417791,"pi","free",9
"3964",2417836,"pi","paid",9
"3965",2417845,"pi","paid",9
"3966",2417995,"pi","free",1
"3967",2417999,"pi","free",9
"3968",2418102,"pi","paid",9
"3969",2418262,"pi","free",9
"3970",2418517,"pi","free",5
"3971",2418523,"pi","paid",6
"3972",2418660,"pi","paid",7
"3973",2418761,"pi","free",7
"3974",2418930,"pi","free",9
"3975",2419027,"pi","paid",9
"3976",2419089,"pi","free",4
"3977",2419091,"pi","paid",1
"3978",2419106,"pi","free",6
"3979",2419220,"pi","free",9
"3980",2419372,"pi","free",6
"3981",2419373,"pi","free",9
"3982",2419374,"pi","paid",9
"3983",2419386,"pi","paid",1
"3984",2419393,"pi","free",1
"3985",2419719,"pi","free",9
"3986",2419726,"pi","paid",9
"3987",2419786,"pi","paid",9
"3988",2419988,"pi","paid",9
"3989",2420002,"pi","free",7
"3990",2420080,"pi","paid",9
"3991",2420092,"pi","free",5
"3992",2420145,"pi","paid",7
"3993",2420166,"pi","free",6
"3994",2420214,"pi","paid",9
"3995",2420312,"pi","paid",9
"3996",2420429,"pi","paid",9
"3997",2420431,"pi","free",9
"3998",2420560,"pi","free",7
"3999",2420585,"pi","free",9
"4000",2420648,"pi","paid",9
"4001",2420677,"pi","paid",9
"4002",2420689,"pi","free",7
"4003",2420703,"pi","free",9
"4004",2420784,"pi","paid",5
"4005",2420890,"pi","paid",9
"4006",2420920,"pi","free",7
"4007",2421033,"pi","free",1
"4008",2421226,"pi","paid",9
"4009",2421228,"pi","paid",9
"4010",2421257,"pi","paid",7
"4011",2421279,"pi","paid",6
"4012",2421483,"pi","free",9
"4013",2421533,"pi","paid",4
"4014",2421540,"pi","paid",9
"4015",2421608,"pi","paid",9
"4016",2421609,"pi","free",8
"4017",2421624,"pi","free",1
"4018",2421642,"pi","free",1
"4019",2421657,"pi","paid",9
"4020",2421977,"pi","free",9
"4021",2421992,"pi","free",9
"4022",2422006,"pi","paid",6
"4023",2422139,"pi","free",9
"4024",2422250,"pi","free",5
"4025",2422380,"pi","paid",1
"4026",2422644,"pi","paid",9
"4027",2422683,"pi","paid",7
"4028",2422696,"pi","paid",9
"4029",2422710,"pi","free",9
"4030",2422724,"pi","free",7
"4031",2422820,"pi","paid",3
"4032",2422856,"pi","free",9
"4033",2422941,"pi","paid",9
"4034",2422995,"pi","paid",9
"4035",2423088,"pi","free",3
"4036",2423243,"pi","paid",6
"4037",2423322,"pi","free",9
"4038",2423325,"pi","paid",9
"4039",2423491,"pi","paid",9
"4040",2423497,"pi","paid",8
"4041",2423629,"pi","free",8
"4042",2423716,"pi","paid",1
"4043",2423856,"pi","paid",8
"4044",2423963,"pi","paid",9
"4045",2424012,"pi","free",9
"4046",2424068,"pi","paid",4
"4047",2424073,"pi","free",9
"4048",2424209,"pi","free",9
"4049",2424284,"pi","free",9
"4050",2424368,"pi","free",9
"4051",2424391,"pi","free",7
"4052",2424465,"pi","free",9
"4053",2424564,"pi","free",9
"4054",2424636,"pi","free",9
"4055",2425027,"pi","free",9
"4056",2425045,"pi","paid",9
"4057",2425262,"pi","paid",9
"4058",2425466,"pi","paid",7
"4059",2425486,"pi","paid",9
"4060",2425494,"pi","paid",9
"4061",2425548,"pi","paid",9
"4062",2425557,"pi","paid",6
"4063",2425590,"pi","free",8
"4064",2425607,"pi","paid",9
"4065",2425652,"pi","paid",7
"4066",2425798,"pi","paid",9
"4067",2425814,"pi","paid",9
"4068",2425843,"pi","paid",5
"4069",2425900,"pi","paid",8
"4070",2425997,"pi","paid",8
"4071",2426023,"pi","paid",5
"4072",2426073,"pi","free",9
"4073",2426074,"pi","free",9
"4074",2426107,"pi","free",9
"4075",2426197,"pi","paid",7
"4076",2426270,"pi","free",9
"4077",2426367,"pi","free",9
"4078",2426444,"pi","free",5
"4079",2426519,"pi","free",9
"4080",2426606,"pi","paid",9
"4081",2426657,"pi","free",9
"4082",2426784,"pi","free",7
"4083",2427000,"pi","free",9
"4084",2427176,"pi","paid",9
"4085",2427330,"pi","paid",9
"4086",2427342,"pi","paid",9
"4087",2427402,"pi","free",8
"4088",2427424,"pi","free",8
"4089",2427467,"pi","free",5
"4090",2427544,"pi","paid",5
"4091",2427557,"pi","free",9
"4092",2427588,"pi","free",9
"4093",2427632,"pi","free",8
"4094",2427790,"pi","free",9
"4095",2427831,"pi","paid",9
"4096",2427853,"pi","free",9
"4097",2427954,"pi","paid",9
"4098",2427958,"pi","paid",7
"4099",2427974,"pi","paid",6
"4100",2427997,"pi","free",9
"4101",2428096,"pi","paid",9
"4102",2428120,"pi","free",9
"4103",2428131,"pi","free",5
"4104",2428538,"pi","paid",9
"4105",2428577,"pi","paid",4
"4106",2428583,"pi","free",9
"4107",2428720,"pi","paid",4
"4108",2428731,"pi","paid",9
"4109",2428812,"pi","free",9
"4110",2428886,"pi","paid",1
"4111",2428891,"pi","free",8
"4112",2428951,"pi","free",9
"4113",2428972,"pi","free",9
"4114",2429013,"pi","paid",9
"4115",2429032,"pi","paid",9
"4116",2429065,"pi","paid",3
"4117",2429083,"pi","free",9
"4118",2429090,"pi","free",6
"4119",2429209,"pi","paid",9
"4120",2429282,"pi","paid",9
"4121",2429292,"pi","free",7
"4122",2429294,"pi","paid",9
"4123",2429299,"pi","paid",7
"4124",2429392,"pi","paid",9
"4125",2429425,"pi","free",5
"4126",2429510,"pi","free",1
"4127",2429651,"pi","paid",7
"4128",2429654,"pi","free",1
"4129",2429672,"pi","paid",9
"4130",2429676,"pi","paid",9
"4131",2429711,"pi","free",8
"4132",2429815,"pi","paid",7
"4133",2429840,"pi","free",7
"4134",2429928,"pi","paid",9
"4135",2429946,"pi","free",1
"4136",2430027,"pi","free",8
"4137",2430085,"pi","paid",3
"4138",2430148,"pi","free",3
"4139",2430183,"pi","free",9
"4140",2430236,"pi","free",7
"4141",2430272,"pi","paid",8
"4142",2430448,"pi","free",8
"4143",2430494,"pi","paid",9
"4144",2430496,"pi","free",9
"4145",2430507,"pi","paid",1
"4146",2430512,"pi","free",9
"4147",2430681,"pi","free",9
"4148",2430697,"pi","paid",7
"4149",2430761,"pi","paid",9
"4150",2430856,"pi","paid",7
"4151",2430941,"pi","paid",9
"4152",2431159,"pi","paid",9
"4153",2431205,"pi","paid",8
"4154",2431235,"pi","paid",9
"4155",2431367,"pi","paid",1
"4156",2431411,"pi","free",7
"4157",2431453,"pi","free",1
"4158",2431493,"pi","paid",9
"4159",2431555,"pi","paid",9
"4160",2431568,"pi","free",6
"4161",2431663,"pi","free",8
"4162",2431760,"pi","paid",7
"4163",2431881,"pi","paid",7
"4164",2431975,"pi","free",2
"4165",2432033,"pi","paid",8
"4166",2432209,"pi","free",7
"4167",2432233,"pi","paid",9
"4168",2432295,"pi","paid",8
"4169",2432315,"pi","paid",3
"4170",2432343,"pi","free",2
"4171",2432404,"pi","free",7
"4172",2432414,"pi","free",7
"4173",2432536,"pi","paid",9
"4174",2432600,"pi","free",7
"4175",2432719,"pi","paid",9
"4176",2432736,"pi","free",9
"4177",2432749,"pi","free",9
"4178",2432835,"pi","paid",9
"4179",2432871,"pi","paid",9
"4180",2432885,"pi","paid",9
"4181",2432954,"pi","free",6
"4182",2432959,"pi","paid",9
"4183",2432964,"pi","free",1
"4184",2432970,"pi","paid",1
"4185",2432977,"pi","paid",9
"4186",2432987,"pi","free",7
"4187",2432997,"pi","free",8
"4188",2433027,"pi","free",1
"4189",2433104,"pi","free",1
"4190",2433212,"pi","free",7
"4191",2433418,"pi","paid",9
"4192",2433581,"pi","free",7
"4193",2433634,"pi","free",8
"4194",2433644,"pi","free",9
"4195",2433779,"pi","free",9
"4196",2433793,"pi","free",7
"4197",2433832,"pi","free",5
"4198",2433883,"pi","paid",9
"4199",2433991,"pi","paid",9
"4200",2433993,"pi","paid",9
"4201",2434153,"pi","paid",4
"4202",2434189,"pi","paid",8
"4203",2434213,"pi","paid",4
"4204",2434351,"pi","paid",9
"4205",2434485,"pi","free",9
"4206",2434491,"pi","free",6
"4207",2434511,"pi","paid",9
"4208",2434560,"pi","free",1
"4209",2434697,"pi","paid",7
"4210",2434769,"pi","paid",9
"4211",2434780,"pi","free",4
"4212",2434816,"pi","paid",9
"4213",2434829,"pi","free",9
"4214",2434855,"pi","free",9
"4215",2434986,"pi","free",9
"4216",2435000,"pi","free",4
"4217",2435009,"pi","paid",5
"4218",2435049,"pi","free",6
"4219",2435072,"pi","free",4
"4220",2435150,"pi","paid",9
"4221",2435167,"pi","paid",7
"4222",2435277,"pi","free",6
"4223",2435558,"pi","paid",9
"4224",2435566,"pi","paid",9
"4225",2435601,"pi","paid",9
"4226",2435618,"pi","free",8
"4227",2435669,"pi","paid",1
"4228",2435717,"pi","paid",9
"4229",2435772,"pi","free",9
"4230",2435783,"pi","paid",9
"4231",2435793,"pi","free",4
"4232",2435810,"pi","paid",9
"4233",2435906,"pi","paid",9
"4234",2435919,"pi","free",7
"4235",2436007,"pi","free",7
