"","session_id","referrer","gambfalgroup","gambfalDV"
"3655",2401749,"pi","three6",5.47722557505166
"3656",2401758,"pi","two6",1.4142135623731
"3657",2401785,"pi","three6",2
"3658",2401878,"pi","three6",1.4142135623731
"3659",2402108,"pi","two6",0
"3660",2402128,"pi","two6",2
"3661",2402141,"pi","two6",1
"3662",2402146,"pi","two6",1.4142135623731
"3663",2402336,"pi","three6",2
"3664",2402349,"pi","two6",2
"3666",2402586,"pi","two6",2.23606797749979
"3667",2402601,"pi","two6",1
"3668",2402611,"pi","two6",1.4142135623731
"3669",2402620,"pi","three6",3.16227766016838
"3670",2402621,"pi","three6",3.46410161513775
"3671",2402718,"pi","three6",1.73205080756888
"3672",2403056,"pi","two6",1.73205080756888
"3673",2403062,"pi","two6",0
"3674",2403084,"pi","three6",3.16227766016838
"3675",2403126,"pi","two6",1.73205080756888
"3676",2403131,"pi","three6",7.07106781186548
"3678",2403165,"pi","three6",3.16227766016838
"3679",2403228,"pi","three6",7.34846922834953
"3680",2403248,"pi","two6",2.23606797749979
"3681",2403301,"pi","two6",4.58257569495584
"3682",2403314,"pi","three6",2.23606797749979
"3683",2403397,"pi","three6",3.16227766016838
"3684",2403399,"pi","two6",1.73205080756888
"3685",2403401,"pi","three6",2.82842712474619
"3686",2403406,"pi","two6",4.47213595499958
"3687",2403411,"pi","two6",1.73205080756888
"3688",2403414,"pi","three6",1
"3689",2403454,"pi","two6",2
"3690",2403458,"pi","three6",2
"3691",2403459,"pi","three6",2.44948974278318
"3692",2403464,"pi","two6",1
"3693",2403507,"pi","two6",1
"3695",2403664,"pi","three6",5.19615242270663
"3696",2403699,"pi","three6",2
"3697",2403726,"pi","two6",0
"3698",2403740,"pi","three6",5
"3699",2403828,"pi","three6",2.64575131106459
"3700",2403831,"pi","two6",3
"3701",2403839,"pi","three6",2.23606797749979
"3702",2403880,"pi","three6",14.6969384566991
"3703",2403947,"pi","two6",0
"3704",2403991,"pi","two6",2.23606797749979
"3705",2403998,"pi","two6",0
"3706",2404049,"pi","three6",4.47213595499958
"3707",2404100,"pi","two6",1.73205080756888
"3708",2404207,"pi","three6",2.44948974278318
"3709",2404243,"pi","two6",0
"3711",2404265,"pi","three6",1
"3712",2404291,"pi","two6",5
"3713",2404334,"pi","two6",1
"3714",2404371,"pi","two6",1
"3715",2404373,"pi","three6",3
"3716",2404413,"pi","three6",6.32455532033676
"3718",2404445,"pi","two6",1.73205080756888
"3720",2404555,"pi","two6",3.16227766016838
"3721",2404602,"pi","two6",10
"3722",2404632,"pi","three6",10
"3723",2404638,"pi","two6",1.73205080756888
"3724",2404728,"pi","two6",1.73205080756888
"3725",2404918,"pi","three6",10
"3726",2404937,"pi","two6",0
"3727",2405077,"pi","three6",1.4142135623731
"3728",2405130,"pi","three6",1
"3729",2405138,"pi","two6",0
"3730",2405153,"pi","three6",3.16227766016838
"3731",2405170,"pi","two6",0
"3732",2405242,"pi","three6",2
"3733",2405309,"pi","two6",2.23606797749979
"3735",2405358,"pi","three6",1.73205080756888
"3736",2405415,"pi","two6",2.23606797749979
"3737",2405427,"pi","three6",2.23606797749979
"3738",2405447,"pi","three6",1.4142135623731
"3739",2405462,"pi","two6",4.47213595499958
"3740",2405537,"pi","two6",1.73205080756888
"3741",2405553,"pi","three6",2.23606797749979
"3742",2405607,"pi","three6",1.4142135623731
"3743",2405673,"pi","two6",2.23606797749979
"3744",2405735,"pi","three6",7.07106781186548
"3745",2405770,"pi","two6",2
"3746",2405788,"pi","three6",3.16227766016838
"3747",2405804,"pi","two6",3
"3748",2405829,"pi","three6",2
"3749",2405836,"pi","three6",3.46410161513775
"3750",2405853,"pi","three6",1
"3751",2405892,"pi","two6",0
"3752",2405925,"pi","three6",2.64575131106459
"3753",2405953,"pi","three6",1.73205080756888
"3754",2405988,"pi","two6",0
"3755",2406022,"pi","two6",7.74596669241483
"3756",2406118,"pi","three6",3.16227766016838
"3757",2406127,"pi","three6",3.16227766016838
"3758",2406162,"pi","two6",2
"3759",2406177,"pi","two6",1.4142135623731
"3760",2406200,"pi","two6",1
"3761",2406237,"pi","three6",6
"3762",2406240,"pi","two6",1.73205080756888
"3763",2406253,"pi","two6",1
"3764",2406286,"pi","two6",1.73205080756888
"3765",2406358,"pi","three6",4.24264068711928
"3766",2406400,"pi","three6",1
"3767",2406409,"pi","three6",10
"3768",2406417,"pi","two6",6.85565460040104
"3769",2406421,"pi","two6",3.16227766016838
"3770",2406486,"pi","three6",1.4142135623731
"3771",2406572,"pi","two6",2
"3773",2406653,"pi","three6",5.91607978309962
"3774",2406677,"pi","two6",1.73205080756888
"3775",2406683,"pi","three6",5.47722557505166
"3776",2406735,"pi","two6",0
"3778",2406811,"pi","two6",1
"3779",2406816,"pi","three6",10
"3780",2406832,"pi","three6",2.64575131106459
"3781",2406892,"pi","two6",2.44948974278318
"3782",2406929,"pi","two6",2.44948974278318
"3783",2406974,"pi","three6",2.44948974278318
"3784",2407024,"pi","two6",1
"3785",2407183,"pi","two6",0
"3786",2407195,"pi","three6",4.47213595499958
"3787",2407380,"pi","two6",2.23606797749979
"3788",2407443,"pi","three6",1
"3789",2407531,"pi","three6",3.46410161513775
"3790",2407726,"pi","two6",0
"3791",2407751,"pi","two6",3.3166247903554
"3792",2407766,"pi","two6",0
"3793",2407814,"pi","three6",1.73205080756888
"3794",2407821,"pi","two6",0
"3795",2407831,"pi","three6",1
"3796",2407854,"pi","three6",17.3205080756888
"3797",2407877,"pi","three6",3.87298334620742
"3799",2408021,"pi","two6",1.73205080756888
"3800",2408060,"pi","three6",1.73205080756888
"3801",2408080,"pi","three6",3.16227766016838
"3802",2408091,"pi","three6",1.73205080756888
"3804",2408116,"pi","three6",1
"3805",2408135,"pi","three6",10
"3806",2408140,"pi","two6",1.4142135623731
"3807",2408173,"pi","two6",0
"3808",2408196,"pi","two6",10
"3809",2408207,"pi","two6",1.73205080756888
"3810",2408212,"pi","three6",10
"3812",2408224,"pi","three6",1
"3813",2408229,"pi","two6",2.44948974278318
"3814",2408236,"pi","three6",1.73205080756888
"3815",2408257,"pi","three6",1.4142135623731
"3816",2408391,"pi","two6",0
"3818",2408510,"pi","two6",2.23606797749979
"3819",2408548,"pi","two6",2.44948974278318
"3820",2408556,"pi","two6",0
"3821",2408578,"pi","three6",7.07106781186548
"3823",2408592,"pi","two6",1
"3824",2408923,"pi","two6",3.16227766016838
"3825",2409097,"pi","two6",1.73205080756888
"3826",2409152,"pi","two6",1.73205080756888
"3827",2409168,"pi","two6",3.16227766016838
"3828",2409273,"pi","three6",6.32455532033676
"3829",2409296,"pi","three6",4.89897948556636
"3830",2409306,"pi","three6",2.23606797749979
"3833",2409696,"pi","three6",4.47213595499958
"3834",2409761,"pi","three6",3.16227766016838
"3835",2409771,"pi","three6",1
"3836",2409782,"pi","two6",2
"3837",2409795,"pi","three6",2.23606797749979
"3838",2409805,"pi","three6",2.44948974278318
"3839",2409842,"pi","three6",1.4142135623731
"3840",2409911,"pi","three6",1.73205080756888
"3841",2409937,"pi","two6",2
"3842",2409966,"pi","two6",3.87298334620742
"3844",2410043,"pi","three6",1.73205080756888
"3845",2410143,"pi","two6",1
"3846",2410166,"pi","two6",0
"3847",2410176,"pi","three6",2.44948974278318
"3848",2410196,"pi","three6",3.46410161513775
"3849",2410246,"pi","two6",2.23606797749979
"3850",2410251,"pi","two6",1.73205080756888
"3851",2410254,"pi","three6",7.21110255092798
"3852",2410318,"pi","three6",6.70820393249937
"3854",2410380,"pi","two6",1.73205080756888
"3855",2410434,"pi","two6",1
"3856",2410450,"pi","three6",3
"3857",2410462,"pi","two6",3.16227766016838
"3858",2410502,"pi","three6",2.82842712474619
"3859",2410511,"pi","two6",3.46410161513775
"3860",2410568,"pi","two6",3.46410161513775
"3861",2411045,"pi","two6",1
"3862",2411064,"pi","two6",0
"3863",2411096,"pi","two6",1.73205080756888
"3864",2411099,"pi","three6",1.73205080756888
"3865",2411380,"pi","two6",0
"3867",2411514,"pi","two6",0
"3868",2411579,"pi","two6",1.73205080756888
"3869",2411704,"pi","two6",1.73205080756888
"3870",2411763,"pi","two6",3.16227766016838
"3871",2411810,"pi","three6",4.24264068711928
"3872",2412065,"pi","three6",3.74165738677394
"3873",2412163,"pi","two6",0
"3874",2412168,"pi","three6",7.74596669241483
"3875",2412245,"pi","three6",1
"3876",2412410,"pi","two6",3
"3877",2412543,"pi","three6",4.47213595499958
"3878",2412632,"pi","three6",1.73205080756888
"3879",2412657,"pi","two6",2
"3882",2412724,"pi","two6",1.09544511501033
"3883",2412731,"pi","two6",0
"3884",2413007,"pi","three6",1
"3885",2413068,"pi","three6",1.4142135623731
"3886",2413170,"pi","two6",1
"3887",2413268,"pi","two6",2.23606797749979
"3888",2413293,"pi","two6",0
"3889",2413439,"pi","two6",1
"3890",2413555,"pi","three6",10
"3891",2413559,"pi","two6",0
"3892",2413584,"pi","three6",1
"3893",2413630,"pi","two6",1.73205080756888
"3894",2413654,"pi","three6",1.4142135623731
"3895",2413694,"pi","two6",0
"3896",2413786,"pi","three6",5
"3897",2413823,"pi","two6",2.23606797749979
"3898",2413862,"pi","three6",1
"3899",2413882,"pi","three6",3.16227766016838
"3900",2413922,"pi","three6",7.07106781186548
"3901",2413954,"pi","two6",1.4142135623731
"3902",2413995,"pi","three6",2.64575131106459
"3903",2414003,"pi","three6",3.46410161513775
"3904",2414012,"pi","two6",1
"3905",2414019,"pi","two6",0
"3906",2414023,"pi","two6",0
"3907",2414049,"pi","two6",1.4142135623731
"3908",2414078,"pi","two6",1.73205080756888
"3909",2414122,"pi","two6",2.44948974278318
"3910",2414129,"pi","two6",1.4142135623731
"3911",2414131,"pi","three6",2.23606797749979
"3912",2414137,"pi","two6",0
"3913",2414152,"pi","three6",1.4142135623731
"3914",2414181,"pi","three6",5.47722557505166
"3915",2414193,"pi","two6",2.44948974278318
"3916",2414226,"pi","three6",3.16227766016838
"3917",2414346,"pi","two6",0
"3918",2415211,"pi","two6",1
"3919",2415259,"pi","two6",3.16227766016838
"3920",2415329,"pi","two6",3.16227766016838
"3921",2415382,"pi","three6",1
"3922",2415405,"pi","two6",0
"3923",2415418,"pi","two6",4.24264068711928
"3924",2415511,"pi","two6",2
"3925",2415621,"pi","three6",10
"3926",2415624,"pi","three6",2.23606797749979
"3927",2415723,"pi","two6",2
"3928",2415809,"pi","two6",4.24264068711928
"3930",2415917,"pi","three6",4.47213595499958
"3931",2415978,"pi","three6",4.47213595499958
"3932",2416013,"pi","two6",0
"3934",2416047,"pi","two6",1.4142135623731
"3935",2416116,"pi","three6",1.73205080756888
"3936",2416162,"pi","three6",3.46410161513775
"3938",2416339,"pi","three6",13.4164078649987
"3939",2416347,"pi","three6",3.16227766016838
"3940",2416420,"pi","two6",1.73205080756888
"3941",2416465,"pi","two6",1.4142135623731
"3942",2416505,"pi","two6",0
"3943",2416604,"pi","two6",1
"3944",2416640,"pi","three6",1
"3945",2416657,"pi","two6",1
"3946",2416692,"pi","two6",1.73205080756888
"3947",2416755,"pi","two6",5
"3948",2416798,"pi","three6",4.47213595499958
"3951",2416902,"pi","three6",1
"3952",2416944,"pi","two6",2.23606797749979
"3953",2416976,"pi","two6",2
"3954",2417014,"pi","three6",7.07106781186548
"3955",2417051,"pi","two6",3.16227766016838
"3956",2417207,"pi","three6",8.36660026534076
"3957",2417323,"pi","two6",3.16227766016838
"3958",2417488,"pi","three6",9.48683298050514
"3959",2417490,"pi","two6",1
"3960",2417494,"pi","three6",2.23606797749979
"3961",2417613,"pi","two6",1.73205080756888
"3962",2417746,"pi","three6",2.23606797749979
"3963",2417791,"pi","three6",10
"3964",2417836,"pi","two6",0
"3965",2417845,"pi","two6",2.23606797749979
"3966",2417995,"pi","two6",1
"3967",2417999,"pi","two6",1
"3968",2418102,"pi","two6",2
"3969",2418262,"pi","three6",1.4142135623731
"3970",2418517,"pi","three6",1.73205080756888
"3971",2418523,"pi","two6",1.4142135623731
"3972",2418660,"pi","three6",2.23606797749979
"3973",2418761,"pi","three6",3.16227766016838
"3974",2418930,"pi","three6",3.87298334620742
"3975",2419027,"pi","two6",0
"3976",2419089,"pi","three6",1.73205080756888
"3978",2419106,"pi","three6",1.73205080756888
"3979",2419220,"pi","three6",6.32455532033676
"3981",2419373,"pi","three6",8.48528137423857
"3982",2419374,"pi","two6",1.4142135623731
"3983",2419386,"pi","two6",1.4142135623731
"3984",2419393,"pi","two6",1.4142135623731
"3985",2419719,"pi","two6",1
"3986",2419726,"pi","three6",3
"3987",2419786,"pi","three6",5.47722557505166
"3988",2419988,"pi","two6",1.73205080756888
"3990",2420080,"pi","three6",1.73205080756888
"3991",2420092,"pi","two6",1.73205080756888
"3992",2420145,"pi","three6",1.73205080756888
"3993",2420166,"pi","two6",3.46410161513775
"3994",2420214,"pi","two6",1
"3995",2420312,"pi","two6",1.73205080756888
"3996",2420429,"pi","three6",2.23606797749979
"3997",2420431,"pi","two6",1.4142135623731
"3998",2420560,"pi","two6",7.07106781186548
"3999",2420585,"pi","two6",10
"4000",2420648,"pi","two6",3.16227766016838
"4001",2420677,"pi","two6",5.47722557505166
"4002",2420689,"pi","three6",1.73205080756888
"4003",2420703,"pi","three6",1.73205080756888
"4004",2420784,"pi","three6",2.64575131106459
"4006",2420920,"pi","two6",1.73205080756888
"4007",2421033,"pi","two6",0
"4008",2421226,"pi","two6",1.4142135623731
"4009",2421228,"pi","three6",1
"4010",2421257,"pi","three6",1.73205080756888
"4011",2421279,"pi","three6",1
"4012",2421483,"pi","two6",10
"4013",2421533,"pi","two6",5.47722557505166
"4014",2421540,"pi","two6",1.73205080756888
"4015",2421608,"pi","two6",3.16227766016838
"4016",2421609,"pi","three6",4.47213595499958
"4017",2421624,"pi","three6",2.64575131106459
"4018",2421642,"pi","three6",1
"4019",2421657,"pi","two6",1.4142135623731
"4020",2421977,"pi","two6",0
"4021",2421992,"pi","three6",4.47213595499958
"4022",2422006,"pi","two6",1.73205080756888
"4023",2422139,"pi","three6",3.16227766016838
"4024",2422250,"pi","three6",4.47213595499958
"4025",2422380,"pi","two6",1
"4026",2422644,"pi","two6",1.4142135623731
"4027",2422683,"pi","two6",1
"4028",2422696,"pi","three6",3.87298334620742
"4029",2422710,"pi","three6",10
"4030",2422724,"pi","three6",3.46410161513775
"4032",2422856,"pi","two6",1.73205080756888
"4033",2422941,"pi","two6",1.4142135623731
"4034",2422995,"pi","three6",5.47722557505166
"4035",2423088,"pi","two6",3.16227766016838
"4036",2423243,"pi","three6",1.73205080756888
"4037",2423322,"pi","two6",0
"4038",2423325,"pi","two6",0
"4039",2423491,"pi","three6",2.23606797749979
"4040",2423497,"pi","two6",1.73205080756888
"4041",2423629,"pi","three6",3.87298334620742
"4042",2423716,"pi","three6",2.44948974278318
"4043",2423856,"pi","two6",2.64575131106459
"4044",2423963,"pi","three6",10
"4045",2424012,"pi","two6",2.23606797749979
"4046",2424068,"pi","two6",1.73205080756888
"4047",2424073,"pi","three6",2.44948974278318
"4048",2424209,"pi","two6",1.4142135623731
"4050",2424368,"pi","three6",3.46410161513775
"4052",2424465,"pi","three6",4.47213595499958
"4053",2424564,"pi","two6",1
"4054",2424636,"pi","two6",2
"4055",2425027,"pi","two6",2.44948974278318
"4056",2425045,"pi","three6",6.08276253029822
"4057",2425262,"pi","three6",1.4142135623731
"4058",2425466,"pi","three6",1
"4059",2425486,"pi","two6",1.73205080756888
"4060",2425494,"pi","two6",1.73205080756888
"4061",2425548,"pi","two6",1.73205080756888
"4062",2425557,"pi","two6",1.73205080756888
"4063",2425590,"pi","two6",1
"4064",2425607,"pi","three6",1.73205080756888
"4065",2425652,"pi","two6",1.73205080756888
"4066",2425798,"pi","three6",14.6969384566991
"4067",2425814,"pi","three6",3.16227766016838
"4068",2425843,"pi","three6",3.16227766016838
"4069",2425900,"pi","three6",1.4142135623731
"4070",2425997,"pi","three6",3.46410161513775
"4071",2426023,"pi","two6",2.23606797749979
"4072",2426073,"pi","two6",1.73205080756888
"4073",2426074,"pi","two6",1.73205080756888
"4074",2426107,"pi","two6",2
"4075",2426197,"pi","two6",0
"4076",2426270,"pi","two6",1.73205080756888
"4077",2426367,"pi","two6",0
"4078",2426444,"pi","two6",1
"4079",2426519,"pi","three6",2.44948974278318
"4081",2426657,"pi","three6",4.47213595499958
"4082",2426784,"pi","two6",1.4142135623731
"4083",2427000,"pi","two6",1.4142135623731
"4084",2427176,"pi","two6",0
"4085",2427330,"pi","two6",6
"4086",2427342,"pi","three6",3.16227766016838
"4087",2427402,"pi","two6",5.47722557505166
"4088",2427424,"pi","two6",3.87298334620742
"4089",2427467,"pi","two6",1.73205080756888
"4090",2427544,"pi","two6",1
"4091",2427557,"pi","three6",2.82842712474619
"4092",2427588,"pi","two6",1.4142135623731
"4093",2427632,"pi","two6",1.73205080756888
"4095",2427831,"pi","two6",1.73205080756888
"4096",2427853,"pi","three6",4.47213595499958
"4097",2427954,"pi","two6",1.4142135623731
"4098",2427958,"pi","two6",1.73205080756888
"4099",2427974,"pi","three6",2.23606797749979
"4100",2427997,"pi","two6",3.16227766016838
"4102",2428120,"pi","three6",2.23606797749979
"4103",2428131,"pi","two6",0
"4106",2428583,"pi","two6",4.47213595499958
"4107",2428720,"pi","three6",3.16227766016838
"4108",2428731,"pi","three6",2.44948974278318
"4109",2428812,"pi","two6",10
"4110",2428886,"pi","two6",1.4142135623731
"4111",2428891,"pi","three6",1.4142135623731
"4112",2428951,"pi","two6",1
"4113",2428972,"pi","three6",1.4142135623731
"4114",2429013,"pi","two6",1.73205080756888
"4115",2429032,"pi","two6",1
"4117",2429083,"pi","two6",1
"4118",2429090,"pi","three6",1.73205080756888
"4119",2429209,"pi","two6",1.73205080756888
"4120",2429282,"pi","three6",2
"4121",2429292,"pi","three6",1.73205080756888
"4122",2429294,"pi","three6",1
"4123",2429299,"pi","two6",0
"4124",2429392,"pi","two6",0
"4125",2429425,"pi","three6",2.23606797749979
"4126",2429510,"pi","two6",1
"4127",2429651,"pi","two6",1.4142135623731
"4128",2429654,"pi","three6",1.73205080756888
"4130",2429676,"pi","two6",1.4142135623731
"4131",2429711,"pi","three6",2.23606797749979
"4132",2429815,"pi","three6",3.46410161513775
"4134",2429928,"pi","two6",1.4142135623731
"4136",2430027,"pi","three6",4.24264068711928
"4138",2430148,"pi","three6",3.16227766016838
"4139",2430183,"pi","three6",6.08276253029822
"4140",2430236,"pi","two6",2
"4141",2430272,"pi","three6",4.47213595499958
"4142",2430448,"pi","two6",0
"4143",2430494,"pi","three6",10
"4144",2430496,"pi","three6",2.44948974278318
"4145",2430507,"pi","three6",7.07106781186548
"4146",2430512,"pi","three6",3.16227766016838
"4147",2430681,"pi","two6",0
"4148",2430697,"pi","two6",0
"4149",2430761,"pi","two6",1.4142135623731
"4150",2430856,"pi","two6",1
"4151",2430941,"pi","two6",0
"4152",2431159,"pi","three6",1
"4153",2431205,"pi","two6",2.23606797749979
"4154",2431235,"pi","three6",2.44948974278318
"4155",2431367,"pi","two6",0
"4156",2431411,"pi","three6",1.73205080756888
"4158",2431493,"pi","two6",0
"4159",2431555,"pi","three6",7.21110255092798
"4161",2431663,"pi","two6",0
"4162",2431760,"pi","two6",0
"4163",2431881,"pi","two6",7.54983443527075
"4164",2431975,"pi","three6",17.3205080756888
"4165",2432033,"pi","three6",3.3166247903554
"4166",2432209,"pi","two6",3.16227766016838
"4167",2432233,"pi","three6",1
"4168",2432295,"pi","two6",4.47213595499958
"4169",2432315,"pi","two6",1
"4170",2432343,"pi","two6",1
"4171",2432404,"pi","two6",2
"4172",2432414,"pi","two6",2.23606797749979
"4173",2432536,"pi","two6",3.16227766016838
"4174",2432600,"pi","three6",3
"4175",2432719,"pi","two6",3.3166247903554
"4176",2432736,"pi","two6",2
"4177",2432749,"pi","three6",14.6628782986152
"4178",2432835,"pi","two6",4.47213595499958
"4179",2432871,"pi","three6",3.16227766016838
"4180",2432885,"pi","three6",2.44948974278318
"4181",2432954,"pi","two6",3.16227766016838
"4182",2432959,"pi","two6",0
"4183",2432964,"pi","three6",2.82842712474619
"4184",2432970,"pi","two6",1.73205080756888
"4185",2432977,"pi","two6",1.73205080756888
"4186",2432987,"pi","two6",1
"4187",2432997,"pi","two6",0
"4188",2433027,"pi","three6",1.4142135623731
"4189",2433104,"pi","three6",1.73205080756888
"4190",2433212,"pi","two6",0
"4192",2433581,"pi","two6",1.73205080756888
"4193",2433634,"pi","three6",1
"4194",2433644,"pi","two6",2.23606797749979
"4195",2433779,"pi","two6",2.64575131106459
"4196",2433793,"pi","three6",1.73205080756888
"4197",2433832,"pi","three6",1.73205080756888
"4198",2433883,"pi","two6",1
"4199",2433991,"pi","two6",1.4142135623731
"4200",2433993,"pi","two6",1.73205080756888
"4203",2434213,"pi","three6",2.64575131106459
"4204",2434351,"pi","two6",2.23606797749979
"4205",2434485,"pi","two6",10
"4206",2434491,"pi","two6",2.44948974278318
"4207",2434511,"pi","two6",0
"4208",2434560,"pi","three6",1.4142135623731
"4209",2434697,"pi","two6",0
"4211",2434780,"pi","two6",1.4142135623731
"4213",2434829,"pi","two6",2.44948974278318
"4214",2434855,"pi","two6",1
"4216",2435000,"pi","three6",2.23606797749979
"4217",2435009,"pi","three6",1
"4218",2435049,"pi","three6",1.73205080756888
"4219",2435072,"pi","two6",3.16227766016838
"4220",2435150,"pi","two6",2.23606797749979
"4221",2435167,"pi","two6",1
"4222",2435277,"pi","three6",1.4142135623731
"4225",2435601,"pi","two6",0
"4226",2435618,"pi","two6",1.4142135623731
"4227",2435669,"pi","two6",0
"4228",2435717,"pi","two6",2.23606797749979
"4229",2435772,"pi","two6",1.73205080756888
"4230",2435783,"pi","two6",2.23606797749979
"4232",2435810,"pi","three6",3.46410161513775
"4233",2435906,"pi","two6",2.23606797749979
"4234",2435919,"pi","three6",14.6628782986152
"4235",2436007,"pi","three6",1.4142135623731
