itemID,Condition,stimDV,stimSD,N
21,Prominent2nd,12.375,3.64920082575167,16
21,Prominent1st,13.5652173913043,3.98663776037039,23
22,Prominent2nd,13.6521739130435,3.3657188297757,23
22,Prominent1st,13.5,3.61478445646026,16
2,Prominent2nd,12.4285714285714,3.91983154804889,28
2,Prominent1st,13.2962962962963,3.20834027083277,27
3,Prominent2nd,11.6785714285714,4.29516154508916,28
3,Prominent1st,11.6296296296296,4.42152208519391,27
4,Prominent2nd,14.1111111111111,2.69377249529545,27
4,Prominent1st,13.8571428571429,3.79779941851599,28
5,Prominent2nd,13.2857142857143,4.33638476201464,28
5,Prominent1st,12.5185185185185,5.01820049244111,27
6,Prominent2nd,11.3333333333333,4.05728215207403,27
6,Prominent1st,12.4642857142857,4.39260441480604,28
7,Prominent2nd,6.22222222222222,4.20926938053966,27
7,Prominent1st,8.14285714285714,4.52740041274841,28
8,Prominent2nd,14.6296296296296,3.91396069462742,27
8,Prominent1st,15.1785714285714,3.53871258687206,28
9,Prominent2nd,6.25925925925926,3.78857180917511,27
9,Prominent1st,6.28571428571429,3.44111462193137,28
10,Prominent2nd,4.37037037037037,2.61869239460267,27
10,Prominent1st,5,2.22777085064038,28
11,Prominent2nd,13.75,3.65781760475145,28
11,Prominent1st,15.1481481481481,2.74147214387991,27
12,Prominent2nd,5.32142857142857,3.28919185648741,28
12,Prominent1st,4.88888888888889,3.32048807039583,27
13,Prominent2nd,13.5925925925926,4.96339879873939,27
13,Prominent1st,13.1785714285714,5.36140923589209,28
14,Prominent2nd,7.85714285714286,4.09800570932384,28
14,Prominent1st,7.96296296296296,3.87776185924781,27
15,Prominent2nd,6.25925925925926,3.88876678684993,27
15,Prominent1st,8.10714285714286,4.26301306862651,28
16,Prominent2nd,12.8214285714286,4.31237299483253,28
16,Prominent1st,10.2962962962963,4.17699574422736,27
17,Prominent2nd,11.2142857142857,4.8178460136912,28
17,Prominent1st,9.59259259259259,4.81391619929026,27
18,Prominent2nd,15.9642857142857,2.89932486211612,28
18,Prominent1st,14.6666666666667,3.68990306314199,27
19,Prominent2nd,13.1071428571429,4.05827262755679,28
19,Prominent1st,13,3.75192258407914,27
20,Prominent2nd,9.44444444444444,3.35505741477106,27
20,Prominent1st,12.25,3.75770812735241,28
21,Prominent2nd,12.2592592592593,5.1857244326842,27
21,Prominent1st,14.25,3.523729085311,28
22,Prominent2nd,13.2142857142857,3.52091258011689,28
22,Prominent1st,12.5555555555556,4.65199157791861,27
2,Prominent2nd,13.04,4.41097117046424,25
2,Prominent1st,13.7058823529412,4.62012859510362,17
3,Prominent2nd,8.48,4.51035844843105,25
3,Prominent1st,10.7058823529412,3.34971464983125,17
4,Prominent2nd,14.2352941176471,3.6319659236546,17
4,Prominent1st,13.48,2.90287214094363,25
5,Prominent2nd,14.28,4.92036584005702,25
5,Prominent1st,15.0588235294118,3.41816084019049,17
6,Prominent2nd,10.4117647058824,4.2287531189674,17
6,Prominent1st,10.76,3.81094913811944,25
7,Prominent2nd,6.58823529411765,4.62410563689634,17
7,Prominent1st,6.64,4.10162569395762,25
8,Prominent2nd,13.1764705882353,3.74558563708079,17
8,Prominent1st,13.12,3.28278337187617,25
9,Prominent2nd,6.94117647058824,3.86443055694002,17
9,Prominent1st,6.84,3.72692903071685,25
10,Prominent2nd,6.76470588235294,4.39501723211505,17
10,Prominent1st,6.88,4.39052009068022,25
11,Prominent2nd,11.8,4.3493294502333,25
11,Prominent1st,13.2352941176471,2.41167503420097,17
12,Prominent2nd,7.24,3.75588427226754,25
12,Prominent1st,6.52941176470588,3.97047930133793,17
13,Prominent2nd,14.2941176470588,3.21645585004584,17
13,Prominent1st,13.68,4.74973683481517,25
14,Prominent2nd,10.36,5.14684369298311,25
14,Prominent1st,10.1176470588235,3.85490520216089,17
15,Prominent2nd,9.52941176470588,3.55523640315984,17
15,Prominent1st,7.8,4.67261525629206,25
16,Prominent2nd,9.84,4.14004830889689,25
16,Prominent1st,11.2352941176471,3.59738467092251,17
17,Prominent2nd,11.4,4.26223728418147,25
17,Prominent1st,14.4117647058824,3.90606617214513,17
18,Prominent2nd,14.08,3.20052079095471,25
18,Prominent1st,14.5294117647059,3.98618939368828,17
19,Prominent2nd,13.52,3.62996786028012,25
19,Prominent1st,14.2352941176471,3.38248081599708,17
20,Prominent2nd,11.2352941176471,2.84010148948734,17
20,Prominent1st,9.92,4.34856298103178,25
21,Prominent2nd,11.4705882352941,4.61136702967276,17
21,Prominent1st,11,4.49073119510249,25
22,Prominent2nd,11.56,3.08328828795925,25
22,Prominent1st,14.1176470588235,3.53345356806157,17
2,Prominent2nd,14.8571428571429,4.05256467231313,28
2,Prominent1st,14.4375,3.36588274701699,16
3,Prominent2nd,12.7142857142857,4.40418271610357,28
3,Prominent1st,12.625,3.55668384875575,16
4,Prominent2nd,14.625,3.66742416417845,16
4,Prominent1st,14.1071428571429,4.09461512426663,28
5,Prominent2nd,15.9285714285714,4.25944329025016,28
5,Prominent1st,15.75,4.91934955049954,16
6,Prominent2nd,10.375,5.38980519128475,16
6,Prominent1st,12.1071428571429,4.56507908912289,28
7,Prominent2nd,5.9375,4.53826325077483,16
7,Prominent1st,7.92857142857143,4.23327708999009,28
8,Prominent2nd,14.1875,3.98695790463523,16
8,Prominent1st,15.3571428571429,4.08442648147077,28
9,Prominent2nd,6.1875,4.30842198490352,16
9,Prominent1st,6.85714285714286,4.27494237097207,28
10,Prominent2nd,5,3.63318042491699,16
10,Prominent1st,6.17857142857143,4.00049600099391,28
11,Prominent2nd,16.25,2.9011491975882,28
11,Prominent1st,15.5625,3.88104367406501,16
12,Prominent2nd,7.46428571428571,4.77246844164055,28
12,Prominent1st,5.8125,5.2053658212784,16
13,Prominent2nd,15.9375,4.35842096788887,16
13,Prominent1st,15.5357142857143,3.70667209089474,28
14,Prominent2nd,9.5,4.38431547932197,28
14,Prominent1st,7.75,5.29779828482235,16
15,Prominent2nd,10.8125,5.11492912951881,16
15,Prominent1st,9.17857142857143,4.71446608601552,28
16,Prominent2nd,12.0357142857143,4.00446179725994,28
16,Prominent1st,12.5,3.48329346069684,16
17,Prominent2nd,14.4642857142857,4.37570855940217,28
17,Prominent1st,12.4375,5.81914942238125,16
18,Prominent2nd,14.7142857142857,3.86683086679272,28
18,Prominent1st,15.5625,4.06560778564124,16
19,Prominent2nd,15.2142857142857,3.60408351587723,28
19,Prominent1st,14.8125,4.49026725262539,16
20,Prominent2nd,11.1875,3.76330971353674,16
20,Prominent1st,12.4642857142857,4.4595477503404,28
21,Prominent2nd,10.8125,4.05329084407555,16
21,Prominent1st,11.6428571428571,4.7548360232994,28
22,Prominent2nd,14.3571428571429,3.6333260521261,28
22,Prominent1st,13.6875,4.23821896555617,16
2,Prominent2nd,12.7222222222222,4.42991907449063,18
2,Prominent1st,12.2272727272727,3.93920245954889,22
3,Prominent2nd,10.5555555555556,4.64279609239471,18
3,Prominent1st,9.45454545454546,4.52219155390575,22
4,Prominent2nd,13.6363636363636,4.077177531501,22
4,Prominent1st,13.9444444444444,3.05772353273058,18
5,Prominent2nd,15.7777777777778,3.78162049851267,18
5,Prominent1st,14.6818181818182,4.98938266661712,22
6,Prominent2nd,8.5,3.96112057257491,22
6,Prominent1st,9.38888888888889,5.82225839433956,18
7,Prominent2nd,6.09090909090909,3.71495165525284,22
7,Prominent1st,5.72222222222222,3.90784362917266,18
8,Prominent2nd,13.9545454545455,3.88498051386022,22
8,Prominent1st,13.1111111111111,5.14368703751203,18
9,Prominent2nd,5.86363636363636,3.45440305015214,22
9,Prominent1st,8.83333333333333,3.69817124917645,18
10,Prominent2nd,5.40909090909091,3.68599784136943,22
10,Prominent1st,6.38888888888889,3.86749484031579,18
11,Prominent2nd,12.9444444444444,4.49145885146231,18
11,Prominent1st,12.5909090909091,3.33322510646815,22
12,Prominent2nd,7.72222222222222,3.89276184363259,18
12,Prominent1st,6.22727272727273,3.66361541678134,22
13,Prominent2nd,13.5909090909091,5.16083318217118,22
13,Prominent1st,16.1666666666667,3.80788655293195,18
14,Prominent2nd,9.5,4.85374324922649,18
14,Prominent1st,7.95454545454545,3.98183103044044,22
15,Prominent2nd,6.36363636363636,4.33749384020921,22
15,Prominent1st,6.94444444444445,3.71756122181041,18
16,Prominent2nd,9.77777777777778,4.98887651569859,18
16,Prominent1st,10.5,3.81413411505404,22
17,Prominent2nd,12.2777777777778,5.01533595796352,18
17,Prominent1st,12.8181818181818,4.28326048079268,22
18,Prominent2nd,13.6666666666667,4.58898937996284,18
18,Prominent1st,14.5909090909091,4.09016347221443,22
19,Prominent2nd,15.4444444444444,2.97484002975192,18
19,Prominent1st,14.3636363636364,3.78651057540611,22
20,Prominent2nd,9.59090909090909,3.89943940914944,22
20,Prominent1st,13.7777777777778,3.82800140690176,18
21,Prominent2nd,10.2272727272727,4.31974225622006,22
21,Prominent1st,11.3333333333333,4.83857052298324,18
22,Prominent2nd,11.9444444444444,4.75854923791624,18
22,Prominent1st,11,4.15187851918806,22
2,Prominent2nd,12.85,4.41617839075228,20
2,Prominent1st,13,4.31277173056957,21
3,Prominent2nd,7.45,4.01936103851032,20
3,Prominent1st,6.42857142857143,4.31939149153476,21
4,Prominent2nd,15.8571428571429,1.90488094866095,21
4,Prominent1st,13.1,4.36372607563283,20
5,Prominent2nd,15.7,4.32982313969666,20
5,Prominent1st,16.1904761904762,2.69479215560398,21
6,Prominent2nd,10.5714285714286,4.61054691518727,21
6,Prominent1st,10.45,4.96805585187691,20
7,Prominent2nd,7.23809523809524,4.52664071806855,21
7,Prominent1st,6.2,3.67924477376311,20
8,Prominent2nd,14.4761904761905,3.21899126465183,21
8,Prominent1st,13.85,3.70312812291674,20
9,Prominent2nd,5.23809523809524,3.94847770545513,21
9,Prominent1st,5.65,3.60226536910785,20
10,Prominent2nd,3.9047619047619,2.4880667576406,21
10,Prominent1st,5.4,3.76129876785302,20
11,Prominent2nd,14.7,3.11363723675467,20
11,Prominent1st,13.7142857142857,2.95199690282455,21
12,Prominent2nd,5.05,2.92853475128326,20
12,Prominent1st,4.19047619047619,2.80390883623287,21
13,Prominent2nd,13.4285714285714,5.00571102413462,21
13,Prominent1st,14.45,4.65069321375008,20
14,Prominent2nd,8.3,5.61107926573095,20
14,Prominent1st,9.66666666666667,4.66190232987922,21
15,Prominent2nd,5.90476190476191,3.7802746183943,21
15,Prominent1st,6.95,4.1100006402868,20
16,Prominent2nd,10.75,3.89162393379747,20
16,Prominent1st,11.2380952380952,4.28841184944685,21
17,Prominent2nd,13,4.46035165005017,20
17,Prominent1st,13.2380952380952,4.21787579125751,21
18,Prominent2nd,14.15,2.41214034679402,20
18,Prominent1st,14.8571428571429,3.5536701350254,21
19,Prominent2nd,14.65,3.6168465473902,20
19,Prominent1st,16.2857142857143,1.7361698402765,21
20,Prominent2nd,10.4285714285714,4.2961777031616,21
20,Prominent1st,10.4,3.77526576269107,20
21,Prominent2nd,12.0952380952381,4.33479828717279,21
21,Prominent1st,11.05,4.33437909108827,20
22,Prominent2nd,11.4,4.28461138691038,20
22,Prominent1st,10.2857142857143,3.73018574796024,21
2,Prominent2nd,12.5294117647059,3.42997170285018,17
2,Prominent1st,10.4285714285714,3.6134668750582,21
3,Prominent2nd,9.76470588235294,3.92952623996688,17
3,Prominent1st,8.71428571428571,3.74356590890099,21
4,Prominent2nd,13.1904761904762,3.35587615413691,21
4,Prominent1st,15.2352941176471,2.65822806970889,17
5,Prominent2nd,13.2941176470588,6.08034441748937,17
5,Prominent1st,15,4.47213595499958,21
6,Prominent2nd,11.1428571428571,4.16276007338538,21
6,Prominent1st,13.1176470588235,3.638034375545,17
7,Prominent2nd,6.85714285714286,3.77207786618615,21
7,Prominent1st,6.17647058823529,4.05023601345723,17
8,Prominent2nd,12.3809523809524,3.93034591958762,21
8,Prominent1st,13.7647058823529,3.75049016404366,17
9,Prominent2nd,6.33333333333333,4.07839837844874,21
9,Prominent1st,7,4.43001128666734,17
10,Prominent2nd,4.47619047619048,3.68264914998765,21
10,Prominent1st,5.05882352941176,3.52616272021184,17
11,Prominent2nd,15.5294117647059,2.71840134681267,17
11,Prominent1st,13.8571428571429,3.60951124510943,21
12,Prominent2nd,5.58823529411765,4.07827818339756,17
12,Prominent1st,5.04761904761905,3.81413411505404,21
13,Prominent2nd,14.1428571428571,5.01284065461605,21
13,Prominent1st,15.7647058823529,4.30884862470106,17
14,Prominent2nd,8.94117647058824,3.69916524764869,17
14,Prominent1st,8.61904761904762,3.57038079868507,21
15,Prominent2nd,8.80952380952381,4.45666969405461,21
15,Prominent1st,7.29411764705882,3.80402263864112,17
16,Prominent2nd,11.0588235294118,4.73643574108335,17
16,Prominent1st,10.9047619047619,4.12195053226943,21
17,Prominent2nd,11.8235294117647,5.63732310274175,17
17,Prominent1st,11.4285714285714,4.26111990644981,21
18,Prominent2nd,16.1764705882353,2.42989953798627,17
18,Prominent1st,15.5238095238095,2.60036627456687,21
19,Prominent2nd,14.6470588235294,4.16745090658829,17
19,Prominent1st,14.7142857142857,2.59119387817387,21
20,Prominent2nd,10.8095238095238,4.61106330057447,21
20,Prominent1st,11,4.37321392113398,17
21,Prominent2nd,11.7619047619048,4.03614620528992,21
21,Prominent1st,13.1764705882353,4.03477530535542,17
22,Prominent2nd,12.3529411764706,3.40846696607486,17
22,Prominent1st,11.047619047619,4.22464425101322,21
2,Prominent2nd,13.4390243902439,4.93481904677266,41
2,Prominent1st,14.1304347826087,4.74509663009991,46
3,Prominent2nd,10.2439024390244,5.30933370492418,41
3,Prominent1st,10.7391304347826,4.40925684143256,46
4,Prominent2nd,14.1739130434783,4.27553426330733,46
4,Prominent1st,13.7804878048781,4.9825304571169,41
5,Prominent2nd,14.8048780487805,5.14402329016463,41
5,Prominent1st,16.3260869565217,4.41741175011435,46
6,Prominent2nd,11.6521739130435,5.85459891900508,46
6,Prominent1st,12.9268292682927,5.74626071416203,41
7,Prominent2nd,8.80434782608696,5.52818863328825,46
7,Prominent1st,9.39024390243902,5.43543029014488,41
8,Prominent2nd,13.9782608695652,4.92832687604033,46
8,Prominent1st,14.8048780487805,5.31140053185185,41
9,Prominent2nd,10.5,4.47089352242803,46
9,Prominent1st,9.82926829268293,4.86776354717641,41
10,Prominent2nd,10.9782608695652,5.1142030135465,46
10,Prominent1st,9.82926829268293,5.07888983452285,41
11,Prominent2nd,11.4390243902439,4.6906757534912,41
11,Prominent1st,11.8913043478261,4.57640451237318,46
12,Prominent2nd,8.60975609756098,4.54905511496887,41
12,Prominent1st,9.60869565217391,4.91020823667757,46
13,Prominent2nd,13.1739130434783,5.26752882321318,46
13,Prominent1st,13.6341463414634,4.60302127716664,41
14,Prominent2nd,9.75609756097561,5.43957943137555,41
14,Prominent1st,10.6086956521739,5.57963862178891,46
15,Prominent2nd,9.95652173913044,4.81182119248064,46
15,Prominent1st,10.3170731707317,5.20307132562222,41
16,Prominent2nd,11.8048780487805,5.24985481796936,41
16,Prominent1st,12.0217391304348,5.22595713906301,46
17,Prominent2nd,13.3658536585366,6.25602148957696,41
17,Prominent1st,14.2826086956522,5.87144897307967,46
18,Prominent2nd,13.3170731707317,5.00718995240965,41
18,Prominent1st,14.5434782608696,4.97865007022377,46
19,Prominent2nd,14.9512195121951,4.56043429681974,41
19,Prominent1st,14.8260869565217,4.97685464179977,46
20,Prominent2nd,11.695652173913,5.21054300952466,46
20,Prominent1st,11.9268292682927,5.42397568164921,41
21,Prominent2nd,14.2608695652174,4.7583133454744,46
21,Prominent1st,12.7317073170732,5.62149619871748,41
22,Prominent2nd,12.5365853658537,5.05518328537952,41
22,Prominent1st,13.7391304347826,4.63050168920386,46
2,Prominent2nd,13.1851851851852,4.05763323433593,27
2,Prominent1st,13.4761904761905,3.98270068695913,21
3,Prominent2nd,9.66666666666667,3.8829013735766,27
3,Prominent1st,9.95238095238095,4.49973544195868,21
4,Prominent2nd,14.3809523809524,3.29357238384388,21
4,Prominent1st,14.6666666666667,2.80109868554356,27
5,Prominent2nd,13.962962962963,4.87916671228478,27
5,Prominent1st,13.4285714285714,5.43664812703037,21
6,Prominent2nd,11.4761904761905,4.50132255697198,21
6,Prominent1st,11.962962962963,4.41571913719334,27
7,Prominent2nd,5.33333333333333,4.30503581092345,21
7,Prominent1st,6.7037037037037,4.45330313721274,27
8,Prominent2nd,13.8095238095238,4.226334672255,21
8,Prominent1st,15.1481481481481,3.24278730657278,27
9,Prominent2nd,8.0952380952381,5.01901147542783,21
9,Prominent1st,7.77777777777778,4.70133641665475,27
10,Prominent2nd,6.57142857142857,5.45501080266051,21
10,Prominent1st,8.25925925925926,4.34646268725936,27
11,Prominent2nd,12.5185185185185,4.16367413904863,27
11,Prominent1st,12.4761904761905,4.1426929359904,21
12,Prominent2nd,7.62962962962963,3.70185138865726,27
12,Prominent1st,7.19047619047619,5.11487094283959,21
13,Prominent2nd,14.4285714285714,3.6410359593312,21
13,Prominent1st,14.6296296296296,3.42106762629792,27
14,Prominent2nd,10.3333333333333,4.81983083009863,27
14,Prominent1st,10.7619047619048,3.99880934660258,21
15,Prominent2nd,8.42857142857143,5.56391434667563,21
15,Prominent1st,9.81481481481481,4.23390197405726,27
16,Prominent2nd,10.5925925925926,3.51107324441336,27
16,Prominent1st,10.8095238095238,5.1050861659628,21
17,Prominent2nd,12.4814814814815,4.82278542538016,27
17,Prominent1st,13,4.6475800154489,21
18,Prominent2nd,15.1481481481481,3.71797819027517,27
18,Prominent1st,15.0952380952381,3.96112057257491,21
19,Prominent2nd,14.4814814814815,3.22693436764763,27
19,Prominent1st,13.047619047619,3.68070904142382,21
20,Prominent2nd,11.4761904761905,5.85336695944349,21
20,Prominent1st,13.2222222222222,4.28174419288838,27
21,Prominent2nd,12.6666666666667,4.44222166638872,21
21,Prominent1st,12.2222222222222,4.46639876732004,27
22,Prominent2nd,12.1481481481481,4.17597251412727,27
22,Prominent1st,11.952380952381,3.73465112796618,21
2,Prominent2nd,13.2727272727273,4.21089084774252,22
2,Prominent1st,13.75,4.88342360306338,24
3,Prominent2nd,10.0454545454545,3.98183103044044,22
3,Prominent1st,9,4.43307725096726,24
4,Prominent2nd,14.5416666666667,4.92534851264502,24
4,Prominent1st,14.9090909090909,5.09817045530473,22
5,Prominent2nd,14.2727272727273,4.82238646889808,22
5,Prominent1st,13.5,5.68751493070185,24
6,Prominent2nd,10.4583333333333,5.4051438195616,24
6,Prominent1st,11.7727272727273,4.87883493295585,22
7,Prominent2nd,7.29166666666667,5.32001280373309,24
7,Prominent1st,7.09090909090909,4.55557315310014,22
8,Prominent2nd,13.0833333333333,5.02097051649741,24
8,Prominent1st,14.7272727272727,4.37723350532881,22
9,Prominent2nd,7.375,4.44103885222326,24
9,Prominent1st,5.90909090909091,4.3633657924773,22
10,Prominent2nd,7.29166666666667,5.34447432373863,24
10,Prominent1st,6.45454545454545,4.87683809281688,22
11,Prominent2nd,13.6818181818182,4.34671593205024,22
11,Prominent1st,13.6666666666667,4.86930641134199,24
12,Prominent2nd,5.31818181818182,3.61723866843419,22
12,Prominent1st,6.16666666666667,4.60308655111996,24
13,Prominent2nd,13.125,5.21129625867233,24
13,Prominent1st,13.3181818181818,5.57533995236305,22
14,Prominent2nd,9.18181818181818,5.13286667918819,22
14,Prominent1st,9.16666666666667,5.85080200126197,24
15,Prominent2nd,9.33333333333333,5.07908470585748,24
15,Prominent1st,5.68181818181818,3.79707109727339,22
16,Prominent2nd,10.4090909090909,5.13307752215811,22
16,Prominent1st,11.5416666666667,4.85421526068853,24
17,Prominent2nd,14.6818181818182,4.24697498659888,22
17,Prominent1st,12.1666666666667,5.46663131837282,24
18,Prominent2nd,16.8636363636364,2.29482761144138,22
18,Prominent1st,14.2916666666667,4.80470029528755,24
19,Prominent2nd,15.4545454545455,2.55840859626733,22
19,Prominent1st,14.0416666666667,4.66699015441958,24
20,Prominent2nd,10.6666666666667,4.80639670391056,24
20,Prominent1st,9.27272727272727,4.82238646889808,22
21,Prominent2nd,12.1666666666667,4.8424451842348,24
21,Prominent1st,14.4090909090909,4.8172219904866,22
22,Prominent2nd,14.6363636363636,4.10046982842854,22
22,Prominent1st,14.3333333333333,4.69659142511809,24
2,Prominent2nd,11.9230769230769,4.09802954526272,26
2,Prominent1st,12.2777777777778,3.83184114179434,18
3,Prominent2nd,10.6538461538462,4.55141567156688,26
3,Prominent1st,10.1111111111111,4.71404520791032,18
4,Prominent2nd,15.7777777777778,3.37038234094932,18
4,Prominent1st,16.7307692307692,3.3293566022004,26
5,Prominent2nd,16.3076923076923,3.33189712649392,26
5,Prominent1st,16,3.91076944437521,18
6,Prominent2nd,12.7222222222222,4.88461637431058,18
6,Prominent1st,14.0769230769231,4.94710482543539,26
7,Prominent2nd,8.72222222222222,4.84835394208307,18
7,Prominent1st,7.42307692307692,5.00538171909457,26
8,Prominent2nd,13.9444444444444,3.66978477045152,18
8,Prominent1st,13.7692307692308,4.51050056918469,26
9,Prominent2nd,8.72222222222222,5.21091112678405,18
9,Prominent1st,9.07692307692308,5.05903608939946,26
10,Prominent2nd,8.66666666666667,5.54128887109679,18
10,Prominent1st,7.69230769230769,5.19052391012107,26
11,Prominent2nd,12.7307692307692,4.14302008016077,26
11,Prominent1st,13.2222222222222,4.42659815680507,18
12,Prominent2nd,8.96153846153846,4.35872246632675,26
12,Prominent1st,8.38888888888889,5.44641154273256,18
13,Prominent2nd,14.8333333333333,3.83865785368364,18
13,Prominent1st,14.7692307692308,3.38594379525346,26
14,Prominent2nd,8.92307692307692,5.2224368022836,26
14,Prominent1st,9.27777777777778,4.98002546125733,18
15,Prominent2nd,7.55555555555556,4.44869078192704,18
15,Prominent1st,7.53846153846154,5.10082949513719,26
16,Prominent2nd,14.1538461538462,3.51786648629316,26
16,Prominent1st,13.1111111111111,4.7760294718877,18
17,Prominent2nd,12.5,4.89285192909003,26
17,Prominent1st,13.5,4.11953738122306,18
18,Prominent2nd,15.0769230769231,3.69781640348005,26
18,Prominent1st,15.7777777777778,3.590109871423,18
19,Prominent2nd,16.3461538461538,2.69729208937123,26
19,Prominent1st,16.1111111111111,3.69242290753708,18
20,Prominent2nd,13.0555555555556,3.84206167421825,18
20,Prominent1st,13.6923076923077,3.39139181775543,26
21,Prominent2nd,13.3333333333333,4.78969482019348,18
21,Prominent1st,13.6538461538462,4.08844525649844,26
22,Prominent2nd,14.1538461538462,4.03675421785679,26
22,Prominent1st,14.4444444444444,3.83823216387321,18
2,Prominent2nd,13.1785714285714,3.53871258687206,28
2,Prominent1st,15.1538461538462,2.96232756719857,26
3,Prominent2nd,10.2857142857143,3.57830026747795,28
3,Prominent1st,9.80769230769231,3.46432366581682,26
4,Prominent2nd,15.5384615384615,3.11423530557046,26
4,Prominent1st,13.7142857142857,2.41687191246658,28
5,Prominent2nd,14.5,4.47627490632971,28
5,Prominent1st,14.3461538461538,4.27029092865868,26
6,Prominent2nd,11.0384615384615,5.14183445265029,26
6,Prominent1st,12.2142857142857,3.93801174553054,28
7,Prominent2nd,7.96153846153846,4.55614546941398,26
7,Prominent1st,6.85714285714286,3.93196101968438,28
8,Prominent2nd,14.1538461538462,4.41535781283744,26
8,Prominent1st,14.5,3.66666666666667,28
9,Prominent2nd,8,3.81575680566778,26
9,Prominent1st,7.67857142857143,3.69237022569486,28
10,Prominent2nd,8.96153846153846,4.09370999686855,26
10,Prominent1st,7.67857142857143,3.69237022569486,28
11,Prominent2nd,13.1785714285714,3.83988398193344,28
11,Prominent1st,13.9230769230769,2.85549402973394,26
12,Prominent2nd,7.35714285714286,3.40168025708305,28
12,Prominent1st,7.42307692307692,3.72207551694564,26
13,Prominent2nd,15.2692307692308,3.28094733036289,26
13,Prominent1st,14.1785714285714,3.97262457724689,28
14,Prominent2nd,10.8928571428571,5.01360582677212,28
14,Prominent1st,11.5384615384615,5.07724940676165,26
15,Prominent2nd,8.69230769230769,4.9215382210787,26
15,Prominent1st,9.57142857142857,4.19372168691505,28
16,Prominent2nd,11.25,4.00578285685786,28
16,Prominent1st,11.3076923076923,3.90660190722557,26
17,Prominent2nd,11.0357142857143,4.21181884575037,28
17,Prominent1st,12.5,4.35660418215839,26
18,Prominent2nd,13.25,3.62731407620121,28
18,Prominent1st,15.6153846153846,3.34755938650143,26
19,Prominent2nd,14.3928571428571,3.48902284648301,28
19,Prominent1st,14.7692307692308,3.50208728969102,26
20,Prominent2nd,12.4615384615385,3.9621284101429,26
20,Prominent1st,11.8571428571429,3.67891173234579,28
21,Prominent2nd,12.3846153846154,4.17685932803031,26
21,Prominent1st,12.1071428571429,3.77456679598527,28
22,Prominent2nd,12.1071428571429,3.10721127456147,28
22,Prominent1st,13.3076923076923,4.0867515781533,26
2,Prominent2nd,11.6538461538462,4.00941200369638,26
2,Prominent1st,12.0952380952381,4.15818183711057,21
3,Prominent2nd,8,3.61109401705356,26
3,Prominent1st,10.7619047619048,3.99880934660259,21
4,Prominent2nd,14.2380952380952,3.06438838766828,21
4,Prominent1st,14.1538461538462,3.35490456129301,26
5,Prominent2nd,14.8076923076923,3.68802636399721,26
5,Prominent1st,16.047619047619,3.05738761815035,21
6,Prominent2nd,13.8571428571429,3.45377640106759,21
6,Prominent1st,11.7692307692308,3.63656642791183,26
7,Prominent2nd,6.80952380952381,4.60020703467841,21
7,Prominent1st,6.80769230769231,4.60451283650491,26
8,Prominent2nd,13.5238095238095,3.70970413401187,21
8,Prominent1st,12.5384615384615,4.00230702701099,26
9,Prominent2nd,7.23809523809524,4.59243684665083,21
9,Prominent1st,6.73076923076923,3.8632389758615,26
10,Prominent2nd,7.23809523809524,4.65730353213919,21
10,Prominent1st,5.57692307692308,3.26402300142725,26
11,Prominent2nd,12.6153846153846,3.12508461423908,26
11,Prominent1st,14.3809523809524,2.13251472389267,21
12,Prominent2nd,6.61538461538462,3.97066163833609,26
12,Prominent1st,8.42857142857143,3.98210281850467,21
13,Prominent2nd,14.5238095238095,2.48231842476036,21
13,Prominent1st,13.3461538461538,4.93916841334497,26
14,Prominent2nd,8.92307692307692,4.12720803374947,26
14,Prominent1st,11.5714285714286,5.08499192301648,21
15,Prominent2nd,8.85714285714286,3.56771235227441,21
15,Prominent1st,6.19230769230769,3.32288104835826,26
16,Prominent2nd,10.4615384615385,3.46676528459334,26
16,Prominent1st,12.8095238095238,4.51241673185276,21
17,Prominent2nd,11.5384615384615,3.70114327451148,26
17,Prominent1st,12.4761904761905,3.09223297341982,21
18,Prominent2nd,14.3461538461538,3.83606368760799,26
18,Prominent1st,13.5238095238095,3.60026454054487,21
19,Prominent2nd,14.3076923076923,3.55268046150206,26
19,Prominent1st,16.047619047619,2.37647197492818,21
20,Prominent2nd,13.5714285714286,2.99284861914913,21
20,Prominent1st,11.8076923076923,3.39433917891811,26
21,Prominent2nd,13.0952380952381,3.88464621175162,21
21,Prominent1st,10.9230769230769,3.93876200776921,26
22,Prominent2nd,12.3461538461538,3.44025938199209,26
22,Prominent1st,12.8571428571429,2.12804403821242,21
2,Prominent2nd,12.6451612903226,4.98362911338564,31
2,Prominent1st,13.6578947368421,4.89498538655287,38
3,Prominent2nd,10.3548387096774,3.72870296570424,31
3,Prominent1st,10.0789473684211,3.96185582331344,38
4,Prominent2nd,15.0789473684211,3.5593924394053,38
4,Prominent1st,14.0967741935484,3.42884663514014,31
5,Prominent2nd,15.7096774193548,3.07889101666056,31
5,Prominent1st,16.3421052631579,3.98155419735284,38
6,Prominent2nd,12.5,4.31684319093654,38
6,Prominent1st,12.4193548387097,5.21391851073251,31
7,Prominent2nd,5.89473684210526,4.7861821024764,38
7,Prominent1st,5.51612903225807,3.86325396302077,31
8,Prominent2nd,14.3684210526316,3.6199227454171,38
8,Prominent1st,13.1290322580645,3.57530358136547,31
9,Prominent2nd,8.23684210526316,3.91417528178767,38
