"","session_id","referrer","MoneyGroup","Sysjust"
"2315",2412483,"mturk","Control group",2.625
"2316",2412504,"mturk","Money priming group",2.875
"2317",2412510,"mturk","Money priming group",3.625
"2318",2412513,"mturk","Control group",2
"2319",2412514,"mturk","Control group",6.125
"2320",2412515,"mturk","Money priming group",3.75
"2321",2412520,"mturk","Control group",3.625
"2322",2412526,"mturk","Control group",3.625
"2323",2412531,"mturk","Control group",3.875
"2324",2412541,"mturk","Control group",2.375
"2325",2412553,"mturk","Control group",2.125
"2326",2412557,"mturk","Money priming group",5.125
"2327",2418545,"mturk","Money priming group",2.125
"2328",2418547,"mturk","Control group",4.25
"2329",2418549,"mturk","Control group",4
"2330",2418553,"mturk","Money priming group",4.875
"2331",2418554,"mturk","Control group",2.75
"2332",2418562,"mturk","Money priming group",5.25
"2333",2418565,"mturk","Control group",4.25
"2334",2418570,"mturk","Money priming group",4.125
"2335",2418575,"mturk","Money priming group",4.14285714285714
"2336",2418577,"mturk","Control group",3.375
"2337",2418578,"mturk","Control group",3
"2338",2418581,"mturk","Money priming group",3.75
"2339",2418582,"mturk","Control group",4.25
"2340",2418584,"mturk","Control group",3
"2341",2418585,"mturk","Control group",5.125
"2342",2418587,"mturk","Money priming group",2.5
"2343",2418588,"mturk","Control group",6.25
"2344",2418590,"mturk","Control group",5.5
"2345",2418596,"mturk","Money priming group",3
"2346",2418598,"mturk","Control group",5.625
"2347",2418599,"mturk","Control group",3.125
"2348",2418600,"mturk","Control group",3.125
"2349",2418604,"mturk","Money priming group",2.625
"2350",2418610,"mturk","Control group",3.75
"2351",2418612,"mturk","Control group",5
"2352",2418617,"mturk","Control group",2.5
"2353",2418619,"mturk","Money priming group",1.375
"2354",2418624,"mturk","Money priming group",4.375
"2355",2418625,"mturk","Money priming group",4.25
"2356",2418640,"mturk","Control group",3.375
"2357",2418641,"mturk","Control group",2.625
"2358",2418643,"mturk","Control group",2.875
"2359",2418646,"mturk","Money priming group",3
"2360",2418652,"mturk","Control group",3.25
"2361",2418654,"mturk","Control group",5.625
"2362",2418655,"mturk","Control group",2.875
"2363",2418656,"mturk","Money priming group",2.875
"2364",2418663,"mturk","Control group",1.375
"2365",2418664,"mturk","Control group",5.375
"2366",2418666,"mturk","Control group",5.125
"2367",2418673,"mturk","Money priming group",4
"2368",2418677,"mturk","Control group",3.75
"2369",2418687,"mturk","Money priming group",3.25
"2370",2418698,"mturk","Control group",2.75
"2372",2418709,"mturk","Money priming group",4.75
"2373",2418710,"mturk","Control group",3.375
"2374",2418712,"mturk","Money priming group",2.375
"2375",2418714,"mturk","Money priming group",4
"2376",2418717,"mturk","Control group",3.75
"2377",2418720,"mturk","Control group",1.625
"2378",2418738,"mturk","Money priming group",2
"2379",2418747,"mturk","Money priming group",2.375
"2380",2418753,"mturk","Money priming group",4.75
"2381",2418757,"mturk","Control group",3
"2382",2418759,"mturk","Control group",2.25
"2383",2418779,"mturk","Control group",2.625
"2384",2418786,"mturk","Money priming group",1.125
"2385",2418791,"mturk","Money priming group",5.125
"2386",2418793,"mturk","Money priming group",5.875
"2387",2418809,"mturk","Control group",4.875
"2388",2418814,"mturk","Money priming group",2.875
"2389",2418847,"mturk","Money priming group",5
"2390",2418866,"mturk","Control group",4.25
"2391",2418883,"mturk","Money priming group",3.25
"2392",2418891,"mturk","Control group",3.25
"2393",2418905,"mturk","Control group",3.5
"2394",2418908,"mturk","Control group",3
"2395",2418911,"mturk","Control group",2.25
"2396",2419008,"mturk","Control group",5.25
"2397",2419016,"mturk","Control group",3.5
"2398",2419019,"mturk","Money priming group",1.375
"2399",2419029,"mturk","Money priming group",5.375
"2400",2419049,"mturk","Money priming group",2.125
"2401",2419055,"mturk","Control group",2.25
"2402",2419076,"mturk","Money priming group",3.25
"2403",2419095,"mturk","Control group",2.375
"2404",2419105,"mturk","Money priming group",2.57142857142857
"2405",2419109,"mturk","Control group",1.625
"2406",2419111,"mturk","Money priming group",4
"2407",2419115,"mturk","Control group",3
"2408",2419119,"mturk","Control group",1.25
"2409",2419125,"mturk","Control group",4.5
"2410",2419127,"mturk","Control group",3.375
"2411",2419129,"mturk","Control group",3.42857142857143
"2412",2419141,"mturk","Control group",2
"2413",2419142,"mturk","Money priming group",3.125
"2414",2419144,"mturk","Money priming group",5.125
"2415",2419147,"mturk","Money priming group",1.625
"2416",2419148,"mturk","Money priming group",5
"2417",2419150,"mturk","Control group",6
"2418",2419164,"mturk","Money priming group",1.5
"2419",2419208,"mturk","Control group",5
"2420",2419250,"mturk","Control group",1.625
"2421",2419254,"mturk","Money priming group",4.75
"2422",2419316,"mturk","Money priming group",3.375
"2423",2419366,"mturk","Money priming group",2.25
"2424",2419371,"mturk","Money priming group",4.625
"2425",2419383,"mturk","Control group",3.42857142857143
"2426",2419400,"mturk","Control group",2.5
"2427",2419401,"mturk","Control group",4.125
"2428",2419409,"mturk","Control group",4.125
"2429",2419422,"mturk","Control group",2.5
"2430",2419423,"mturk","Control group",4.75
"2431",2419426,"mturk","Money priming group",3.625
"2432",2419432,"mturk","Money priming group",2.625
"2433",2419437,"mturk","Control group",4.75
"2434",2419438,"mturk","Money priming group",3.75
"2435",2419439,"mturk","Control group",5.75
"2436",2419441,"mturk","Money priming group",4.25
"2437",2419442,"mturk","Control group",3.5
"2438",2419446,"mturk","Money priming group",3.25
"2439",2419451,"mturk","Money priming group",4.375
"2440",2419459,"mturk","Control group",4.25
"2441",2419472,"mturk","Money priming group",1.625
"2442",2419474,"mturk","Money priming group",6
"2443",2419494,"mturk","Money priming group",3.25
"2444",2419499,"mturk","Control group",2.375
"2445",2419500,"mturk","Control group",3.625
"2446",2419501,"mturk","Control group",3.375
"2447",2419506,"mturk","Money priming group",2.125
"2448",2419508,"mturk","Money priming group",2.875
"2449",2419509,"mturk","Control group",5.71428571428571
"2450",2419513,"mturk","Money priming group",5.875
"2451",2419514,"mturk","Control group",3.25
"2452",2419521,"mturk","Money priming group",4.75
"2453",2419522,"mturk","Control group",5.125
"2454",2419525,"mturk","Money priming group",3.125
"2455",2419529,"mturk","Money priming group",2
"2456",2419531,"mturk","Control group",3.125
"2457",2419544,"mturk","Control group",4.125
"2458",2419560,"mturk","Money priming group",3.375
"2459",2419561,"mturk","Money priming group",3
"2460",2419563,"mturk","Control group",4.5
"2461",2419568,"mturk","Money priming group",5.375
"2462",2419570,"mturk","Control group",2.375
"2463",2419572,"mturk","Money priming group",3.875
"2464",2419573,"mturk","Money priming group",3
"2465",2419578,"mturk","Money priming group",3.57142857142857
"2466",2419595,"mturk","Money priming group",3
"2467",2419607,"mturk","Money priming group",3.125
"2468",2419610,"mturk","Money priming group",2.875
"2469",2419622,"mturk","Control group",3.875
"2470",2419644,"mturk","Control group",3.25
"2471",2419678,"mturk","Money priming group",2.125
"2472",2419684,"mturk","Money priming group",4.75
"2473",2419697,"mturk","Money priming group",3.625
"2474",2419701,"mturk","Money priming group",4.125
"2475",2419772,"mturk","Money priming group",4.28571428571429
"2476",2421704,"mturk","Control group",3.625
"2477",2421705,"mturk","Control group",4.5
"2478",2421707,"mturk","Control group",3.875
"2479",2421710,"mturk","Control group",4.75
"2480",2421716,"mturk","Control group",4.875
"2481",2421718,"mturk","Control group",4.75
"2482",2421722,"mturk","Money priming group",2.125
"2483",2421723,"mturk","Money priming group",2.25
"2484",2421724,"mturk","Control group",5.5
"2485",2421725,"mturk","Money priming group",3.625
"2486",2421726,"mturk","Money priming group",3
"2487",2421731,"mturk","Money priming group",2
"2488",2421737,"mturk","Money priming group",3
"2489",2421739,"mturk","Money priming group",3.125
"2490",2421741,"mturk","Control group",3.375
"2491",2421751,"mturk","Control group",1.625
"2492",2421759,"mturk","Control group",4.375
"2493",2421771,"mturk","Control group",3
"2494",2421774,"mturk","Money priming group",3.125
"2495",2421776,"mturk","Money priming group",3.75
"2496",2421777,"mturk","Money priming group",5.625
"2497",2421778,"mturk","Money priming group",2.875
"2498",2421781,"mturk","Money priming group",4.25
"2499",2421783,"mturk","Control group",5.25
"2500",2421788,"mturk","Money priming group",4.875
"2501",2421794,"mturk","Control group",3.75
"2502",2421796,"mturk","Money priming group",3.75
"2503",2421801,"mturk","Control group",5.125
"2504",2421802,"mturk","Money priming group",4
"2505",2421805,"mturk","Money priming group",3.5
"2506",2421812,"mturk","Control group",3.875
"2507",2421814,"mturk","Money priming group",3.5
"2508",2421817,"mturk","Control group",4.375
"2509",2421819,"mturk","Control group",4.875
"2510",2421825,"mturk","Money priming group",2.875
"2511",2421831,"mturk","Control group",3.25
"2512",2421833,"mturk","Money priming group",3.875
"2513",2421834,"mturk","Money priming group",1.375
"2514",2421848,"mturk","Money priming group",3.5
"2515",2421849,"mturk","Control group",3.5
"2516",2421850,"mturk","Control group",5.125
"2517",2421851,"mturk","Money priming group",3
"2518",2421870,"mturk","Money priming group",3.5
"2519",2421876,"mturk","Money priming group",3.875
"2520",2421884,"mturk","Money priming group",2.5
"2521",2421946,"mturk","Money priming group",3.42857142857143
"2522",2421972,"mturk","Control group",6.25
"2523",2421974,"mturk","Money priming group",5
"2524",2422132,"mturk","Money priming group",3.375
"2525",2422150,"mturk","Money priming group",3.375
"2526",2422160,"mturk","Control group",2
"2527",2422181,"mturk","Money priming group",3
"2528",2422209,"mturk","Money priming group",2.375
"2529",2422212,"mturk","Money priming group",5.75
"2530",2422220,"mturk","Money priming group",3.75
"2531",2422271,"mturk","Control group",3.25
"2532",2422288,"mturk","Control group",2.75
"2533",2422413,"mturk","Control group",4
"2534",2422455,"mturk","Money priming group",5.625
"2535",2422458,"mturk","Control group",3
"2536",2422478,"mturk","Money priming group",4.875
"2537",2422537,"mturk","Control group",4.875
"2538",2422590,"mturk","Control group",2
"2539",2422614,"mturk","Control group",1.125
"2540",2422637,"mturk","Money priming group",4.25
"2541",2422659,"mturk","Money priming group",4.625
"2542",2422708,"mturk","Money priming group",3.375
"2543",2422743,"mturk","Money priming group",3.375
"2544",2422744,"mturk","Control group",3.5
"2545",2422790,"mturk","Money priming group",1.75
"2546",2422799,"mturk","Control group",5
"2547",2422809,"mturk","Control group",4.75
"2548",2422827,"mturk","Money priming group",3.5
"2549",2422872,"mturk","Money priming group",2.25
"2550",2422888,"mturk","Money priming group",3.25
"2551",2422890,"mturk","Money priming group",4.375
"2552",2422915,"mturk","Money priming group",2.625
"2553",2422940,"mturk","Control group",5
"2554",2422943,"mturk","Money priming group",3.125
"2555",2422951,"mturk","Money priming group",1
"2556",2422953,"mturk","Control group",4
"2557",2422959,"mturk","Money priming group",4.375
"2558",2423035,"mturk","Control group",4.375
"2559",2423054,"mturk","Money priming group",2.75
"2560",2423074,"mturk","Control group",4.5
"2561",2423125,"mturk","Control group",3.875
"2562",2423144,"mturk","Control group",5.5
"2563",2423149,"mturk","Control group",5.625
"2564",2423164,"mturk","Money priming group",3.375
"2565",2423186,"mturk","Control group",4.25
"2566",2423201,"mturk","Control group",3
"2567",2423213,"mturk","Money priming group",2.375
"2568",2423234,"mturk","Money priming group",5.25
"2569",2423271,"mturk","Money priming group",3.125
"2570",2423283,"mturk","Control group",6.25
"2571",2423290,"mturk","Control group",3.125
"2572",2423305,"mturk","Control group",2.625
"2573",2423351,"mturk","Money priming group",3
"2574",2423366,"mturk","Control group",3.5
"2575",2423390,"mturk","Control group",2.875
"2576",2425646,"mturk","Money priming group",3.75
"2577",2425650,"mturk","Money priming group",2
"2578",2425659,"mturk","Control group",4.125
"2579",2425662,"mturk","Control group",3.25
"2580",2425667,"mturk","Money priming group",2.875
"2581",2425672,"mturk","Money priming group",5
"2582",2425679,"mturk","Control group",5.5
"2583",2425683,"mturk","Money priming group",4.75
"2584",2425685,"mturk","Money priming group",2.375
"2585",2425688,"mturk","Control group",3
"2586",2425697,"mturk","Control group",3.375
"2587",2425701,"mturk","Control group",2.625
"2588",2425704,"mturk","Control group",3.125
"2589",2425753,"mturk","Money priming group",3.125
"2590",2425755,"mturk","Control group",4.375
"2591",2425763,"mturk","Control group",2.75
"2592",2425778,"mturk","Money priming group",2.125
"2593",2425800,"mturk","Control group",5.625
"2594",2425825,"mturk","Money priming group",1.5
"2595",2425826,"mturk","Control group",3.25
"2596",2425832,"mturk","Money priming group",2.75
"2597",2425837,"mturk","Money priming group",4
"2598",2425851,"mturk","Money priming group",3.125
"2599",2425945,"mturk","Money priming group",4.625
"2600",2425953,"mturk","Control group",4.375
"2601",2425971,"mturk","Money priming group",4.625
"2602",2426053,"mturk","Money priming group",3.5
"2603",2426089,"mturk","Control group",2
"2604",2426127,"mturk","Control group",4.875
"2605",2426138,"mturk","Control group",2.75
"2606",2426158,"mturk","Money priming group",4
"2607",2426164,"mturk","Control group",1.375
"2608",2426199,"mturk","Control group",3.5
"2609",2426201,"mturk","Control group",3.875
"2610",2426203,"mturk","Control group",3.875
"2611",2426234,"mturk","Money priming group",4.25
"2612",2426240,"mturk","Control group",3.75
"2613",2426249,"mturk","Money priming group",2.75
"2614",2426257,"mturk","Control group",3.875
"2615",2426297,"mturk","Money priming group",2.875
"2616",2426306,"mturk","Money priming group",4
"2617",2426342,"mturk","Money priming group",5.125
"2618",2426355,"mturk","Control group",3
"2619",2426375,"mturk","Control group",3.125
"2620",2426378,"mturk","Control group",3
"2621",2426382,"mturk","Money priming group",3.375
"2622",2426383,"mturk","Control group",2.75
"2623",2426399,"mturk","Money priming group",3.5
"2624",2426431,"mturk","Control group",2.25
"2625",2426437,"mturk","Control group",4.5
"2626",2426439,"mturk","Money priming group",2.5
"2627",2426470,"mturk","Money priming group",4.71428571428571
"2628",2426472,"mturk","Money priming group",3.125
"2629",2426476,"mturk","Money priming group",2.25
"2630",2426496,"mturk","Control group",5.625
"2631",2426498,"mturk","Money priming group",2.75
"2632",2426503,"mturk","Money priming group",4.25
"2633",2426534,"mturk","Money priming group",4.14285714285714
"2634",2426540,"mturk","Control group",2.85714285714286
"2635",2426557,"mturk","Control group",2.875
"2636",2426575,"mturk","Money priming group",4.375
"2637",2426577,"mturk","Control group",4.75
"2638",2426579,"mturk","Money priming group",4.25
"2639",2426581,"mturk","Money priming group",5.375
"2640",2426582,"mturk","Control group",4.42857142857143
"2641",2426583,"mturk","Money priming group",3.25
"2642",2426589,"mturk","Money priming group",3.375
"2643",2426593,"mturk","Control group",5.625
"2644",2426595,"mturk","Control group",4.25
"2645",2426596,"mturk","Money priming group",5.125
"2646",2426599,"mturk","Money priming group",2.71428571428571
"2647",2426603,"mturk","Money priming group",2.875
"2648",2426607,"mturk","Control group",3.125
"2649",2426610,"mturk","Money priming group",3
"2650",2426612,"mturk","Money priming group",2.375
"2651",2426613,"mturk","Control group",4.5
"2652",2426620,"mturk","Money priming group",3.75
"2653",2426625,"mturk","Control group",2.125
"2654",2426641,"mturk","Control group",2.875
"2655",2426651,"mturk","Control group",2.375
"2656",2426672,"mturk","Money priming group",3.125
"2657",2426678,"mturk","Money priming group",4.85714285714286
"2658",2426683,"mturk","Control group",5.25
"2659",2426687,"mturk","Money priming group",3.25
"2660",2426700,"mturk","Money priming group",4
"2661",2426713,"mturk","Money priming group",5
"2662",2426728,"mturk","Control group",1.5
"2663",2426729,"mturk","Money priming group",3.875
"2664",2426730,"mturk","Money priming group",3.25
"2665",2426734,"mturk","Control group",2.875
"2666",2426744,"mturk","Money priming group",2.375
"2667",2426780,"mturk","Money priming group",4.5
"2668",2426830,"mturk","Control group",1.75
"2669",2426845,"mturk","Money priming group",4.5
"2670",2426878,"mturk","Money priming group",3
"2671",2426879,"mturk","Money priming group",3.5
"2672",2426883,"mturk","Money priming group",4.5
"2673",2426921,"mturk","Money priming group",6.125
"2674",2426922,"mturk","Control group",3.25
"2675",2426927,"mturk","Money priming group",2.375
"2676",2426957,"mturk","Control group",4.125
