study.labels,loc,dens,offset_dens
"Trolley Dilemma 1 (Hauser et al., 2007)",0.734779472837371,0.116887459240876,23.1168874592409
"Trolley Dilemma 1 (Hauser et al., 2007)",0.736202113849365,0.115613425734274,23.1156134257343
"Trolley Dilemma 1 (Hauser et al., 2007)",0.73762475486136,0.114377923202483,23.1143779232025
"Trolley Dilemma 1 (Hauser et al., 2007)",0.739047395873354,0.113175850546053,23.1131758505461
"Trolley Dilemma 1 (Hauser et al., 2007)",0.740470036885348,0.111995989435683,23.1119959894357
"Trolley Dilemma 1 (Hauser et al., 2007)",0.741892677897343,0.110838070640915,23.1108380706409
"Trolley Dilemma 1 (Hauser et al., 2007)",0.743315318909337,0.109708305408014,23.109708305408
"Trolley Dilemma 1 (Hauser et al., 2007)",0.744737959921331,0.108592049629447,23.1085920496294
"Trolley Dilemma 1 (Hauser et al., 2007)",0.746160600933326,0.10748821666075,23.1074882166608
"Trolley Dilemma 1 (Hauser et al., 2007)",0.74758324194532,0.106398486962327,23.1063984869623
"Trolley Dilemma 1 (Hauser et al., 2007)",0.749005882957314,0.105316497044507,23.1053164970445
"Trolley Dilemma 1 (Hauser et al., 2007)",0.750428523969308,0.104238924424213,23.1042389244242
"Trolley Dilemma 1 (Hauser et al., 2007)",0.751851164981303,0.103164728978437,23.1031647289784
"Trolley Dilemma 1 (Hauser et al., 2007)",0.753273805993297,0.102090295482438,23.1020902954824
"Trolley Dilemma 1 (Hauser et al., 2007)",0.754696447005292,0.101013334722377,23.1010133347224
"Trolley Dilemma 1 (Hauser et al., 2007)",0.756119088017286,0.0999330468477173,23.0999330468477
"Trolley Dilemma 1 (Hauser et al., 2007)",0.75754172902928,0.098844156960526,23.0988441569605
"Trolley Dilemma 1 (Hauser et al., 2007)",0.758964370041275,0.0977464464979881,23.097746446498
"Trolley Dilemma 1 (Hauser et al., 2007)",0.760387011053269,0.0966401660992842,23.0966401660993
"Trolley Dilemma 1 (Hauser et al., 2007)",0.761809652065264,0.0955217013143667,23.0955217013144
"Trolley Dilemma 1 (Hauser et al., 2007)",0.763232293077258,0.094387127533946,23.0943871275339
"Trolley Dilemma 1 (Hauser et al., 2007)",0.764654934089252,0.0932404588556138,23.0932404588556
"Trolley Dilemma 1 (Hauser et al., 2007)",0.766077575101247,0.0920813457367632,23.0920813457368
"Trolley Dilemma 1 (Hauser et al., 2007)",0.767500216113241,0.0909000846928673,23.0909000846929
"Trolley Dilemma 1 (Hauser et al., 2007)",0.768922857125235,0.0897045684539087,23.0897045684539
"Trolley Dilemma 1 (Hauser et al., 2007)",0.77034549813723,0.0884952074360173,23.088495207436
"Trolley Dilemma 1 (Hauser et al., 2007)",0.771768139149224,0.0872667184007322,23.0872667184007
"Trolley Dilemma 1 (Hauser et al., 2007)",0.773190780161218,0.0860198469117659,23.0860198469118
"Trolley Dilemma 1 (Hauser et al., 2007)",0.774613421173213,0.0847594644736051,23.0847594644736
"Trolley Dilemma 1 (Hauser et al., 2007)",0.776036062185207,0.0834847769898236,23.0834847769898
"Trolley Dilemma 1 (Hauser et al., 2007)",0.777458703197201,0.0821895684298858,23.0821895684299
"Trolley Dilemma 1 (Hauser et al., 2007)",0.778881344209196,0.0808826981380446,23.080882698138
"Trolley Dilemma 1 (Hauser et al., 2007)",0.78030398522119,0.0795645154278663,23.0795645154279
"Trolley Dilemma 1 (Hauser et al., 2007)",0.781726626233184,0.0782310322044268,23.0782310322044
"Trolley Dilemma 1 (Hauser et al., 2007)",0.783149267245179,0.0768865867867654,23.0768865867868
"Trolley Dilemma 1 (Hauser et al., 2007)",0.784571908257173,0.0755340186744184,23.0755340186744
"Trolley Dilemma 1 (Hauser et al., 2007)",0.785994549269168,0.0741727590713848,23.0741727590714
"Trolley Dilemma 1 (Hauser et al., 2007)",0.787417190281162,0.07280283763547,23.0728028376355
"Trolley Dilemma 1 (Hauser et al., 2007)",0.788839831293156,0.0714286824642492,23.0714286824643
"Trolley Dilemma 1 (Hauser et al., 2007)",0.790262472305151,0.0700508254075494,23.0700508254076
"Trolley Dilemma 1 (Hauser et al., 2007)",0.791685113317145,0.0686696338952051,23.0686696338952
"Trolley Dilemma 1 (Hauser et al., 2007)",0.793107754329139,0.0672881209207634,23.0672881209208
"Trolley Dilemma 1 (Hauser et al., 2007)",0.794530395341134,0.0659070692920461,23.065907069292
"Trolley Dilemma 1 (Hauser et al., 2007)",0.795953036353128,0.0645279544847895,23.0645279544848
"Trolley Dilemma 1 (Hauser et al., 2007)",0.797375677365122,0.0631534407830267,23.063153440783
"Trolley Dilemma 1 (Hauser et al., 2007)",0.798798318377117,0.0617833590294606,23.0617833590295
"Trolley Dilemma 1 (Hauser et al., 2007)",0.800220959389111,0.0604182016454866,23.0604182016455
"Trolley Dilemma 1 (Hauser et al., 2007)",0.801643600401105,0.0590639505304954,23.0590639505305
"Trolley Dilemma 1 (Hauser et al., 2007)",0.8030662414131,0.0577176866186647,23.0577176866187
"Trolley Dilemma 1 (Hauser et al., 2007)",0.804488882425094,0.0563797086629796,23.056379708663
"Trolley Dilemma 1 (Hauser et al., 2007)",0.805911523437088,0.0550544948032197,23.0550544948032
"Trolley Dilemma 1 (Hauser et al., 2007)",0.807334164449083,0.0537428027290318,23.053742802729
"Trolley Dilemma 1 (Hauser et al., 2007)",0.808756805461077,0.0524420258036794,23.0524420258037
"Trolley Dilemma 1 (Hauser et al., 2007)",0.810179446473071,0.0511536042230891,23.0511536042231
"Trolley Dilemma 1 (Hauser et al., 2007)",0.811602087485066,0.0498846961838887,23.0498846961839
"Trolley Dilemma 1 (Hauser et al., 2007)",0.81302472849706,0.0486285290053691,23.0486285290054
"Trolley Dilemma 1 (Hauser et al., 2007)",0.814447369509055,0.0473852731634403,23.0473852731634
"Trolley Dilemma 1 (Hauser et al., 2007)",0.815870010521049,0.0461619783377916,23.0461619783378
"Trolley Dilemma 1 (Hauser et al., 2007)",0.817292651533043,0.0449552051708992,23.0449552051709
"Trolley Dilemma 1 (Hauser et al., 2007)",0.818715292545038,0.0437622775589502,23.043762277559
"Trolley Dilemma 1 (Hauser et al., 2007)",0.820137933557032,0.0425861133668648,23.0425861133669
"Trolley Dilemma 1 (Hauser et al., 2007)",0.821560574569027,0.0414311628522949,23.0414311628523
"Trolley Dilemma 1 (Hauser et al., 2007)",0.822983215581021,0.0402903688590893,23.0402903688591
"Trolley Dilemma 1 (Hauser et al., 2007)",0.824405856593015,0.0391637373681388,23.0391637373681
"Trolley Dilemma 1 (Hauser et al., 2007)",0.825828497605009,0.0380597698509806,23.038059769851
"Trolley Dilemma 1 (Hauser et al., 2007)",0.827251138617004,0.036971215197485,23.0369712151975
"Trolley Dilemma 1 (Hauser et al., 2007)",0.828673779628998,0.0358966364407838,23.0358966364408
"Trolley Dilemma 1 (Hauser et al., 2007)",0.830096420640992,0.0348401942698412,23.0348401942698
"Trolley Dilemma 1 (Hauser et al., 2007)",0.831519061652987,0.033802899314492,23.0338028993145
"Trolley Dilemma 1 (Hauser et al., 2007)",0.832941702664981,0.0327791869547366,23.0327791869547
"Trolley Dilemma 1 (Hauser et al., 2007)",0.834364343676976,0.0317691072319118,23.0317691072319
"Trolley Dilemma 1 (Hauser et al., 2007)",0.83578698468897,0.0307816209197975,23.0307816209198
"Trolley Dilemma 1 (Hauser et al., 2007)",0.837209625700964,0.0298072969698925,23.0298072969699
"Trolley Dilemma 1 (Hauser et al., 2007)",0.838632266712959,0.0288460900546913,23.0288460900547
"Trolley Dilemma 1 (Hauser et al., 2007)",0.840054907724953,0.0279032545026131,23.0279032545026
"Trolley Dilemma 1 (Hauser et al., 2007)",0.841477548736947,0.0269770468509313,23.0269770468509
"Trolley Dilemma 1 (Hauser et al., 2007)",0.842900189748942,0.0260636826373564,23.0260636826374
"Trolley Dilemma 1 (Hauser et al., 2007)",0.844322830760936,0.0251645924474647,23.0251645924475
"Trolley Dilemma 1 (Hauser et al., 2007)",0.845745471772931,0.0242857846992183,23.0242857846992
"Trolley Dilemma 1 (Hauser et al., 2007)",0.847168112784925,0.0234197577430594,23.0234197577431
"Trolley Dilemma 1 (Hauser et al., 2007)",0.848590753796919,0.0225665222464165,23.0225665222464
"Trolley Dilemma 1 (Hauser et al., 2007)",0.850013394808913,0.0217327754206357,23.0217327754206
"Trolley Dilemma 1 (Hauser et al., 2007)",0.851436035820908,0.0209143338212923,23.0209143338213
"Trolley Dilemma 1 (Hauser et al., 2007)",0.852858676832902,0.0201088873873254,23.0201088873873
"Trolley Dilemma 1 (Hauser et al., 2007)",0.854281317844897,0.0193193869397248,23.0193193869397
"Trolley Dilemma 1 (Hauser et al., 2007)",0.855703958856891,0.0185494914833956,23.0185494914834
"Trolley Dilemma 1 (Hauser et al., 2007)",0.857126599868885,0.0177929800962601,23.0177929800963
"Trolley Dilemma 1 (Hauser et al., 2007)",0.85854924088088,0.0170499121334762,23.0170499121335
"Trolley Dilemma 1 (Hauser et al., 2007)",0.859971881892874,0.0163290054823775,23.0163290054824
"Trolley Dilemma 1 (Hauser et al., 2007)",0.861394522904868,0.0156230356892496,23.0156230356893
"Trolley Dilemma 1 (Hauser et al., 2007)",0.862817163916863,0.014931014633411,23.0149310146334
"Trolley Dilemma 1 (Hauser et al., 2007)",0.864239804928857,0.0142576878965136,23.0142576878965
"Trolley Dilemma 1 (Hauser et al., 2007)",0.865662445940851,0.0136040396926001,23.0136040396926
"Trolley Dilemma 1 (Hauser et al., 2007)",0.867085086952846,0.0129648370546601,23.0129648370547
"Trolley Dilemma 1 (Hauser et al., 2007)",0.86850772796484,0.0123405657641641,23.0123405657642
"Trolley Dilemma 1 (Hauser et al., 2007)",0.869930368976835,0.011740876801564,23.0117408768016
"Trolley Dilemma 1 (Hauser et al., 2007)",0.871353009988829,0.0111560239986047,23.0111560239986
"Trolley Dilemma 1 (Hauser et al., 2007)",0.872775651000823,0.0105860414567733,23.0105860414568
"Trolley Dilemma 1 (Hauser et al., 2007)",0.874198292012818,0.0100374852361994,23.0100374852362
"Trolley Dilemma 1 (Hauser et al., 2007)",0.875620933024812,0.00950798769133258,23.0095079876913
"Trolley Dilemma 1 (Hauser et al., 2007)",0.877043574036806,0.00899351942487794,23.0089935194249
"Trolley Dilemma 1 (Hauser et al., 2007)",0.878466215048801,0.00849612130920405,23.0084961213092
"Trolley Dilemma 1 (Hauser et al., 2007)",0.879888856060795,0.00802223456442738,23.0080222345644
"Trolley Dilemma 1 (Hauser et al., 2007)",0.881311497072789,0.00756327760339924,23.0075632776034
"Trolley Dilemma 1 (Hauser et al., 2007)",0.882734138084784,0.0071192155922582,23.0071192155923
"Trolley Dilemma 1 (Hauser et al., 2007)",0.884156779096778,0.00669789920583524,23.0066978992058
"Trolley Dilemma 1 (Hauser et al., 2007)",0.885579420108772,0.00629353416769454,23.0062935341677
"Trolley Dilemma 1 (Hauser et al., 2007)",0.887002061120767,0.00590363214199377,23.005903632142
"Trolley Dilemma 1 (Hauser et al., 2007)",0.888424702132761,0.00553151683501417,23.005531516835
"Trolley Dilemma 1 (Hauser et al., 2007)",0.889847343144755,0.0051798853307844,23.0051798853308
"Trolley Dilemma 1 (Hauser et al., 2007)",0.89126998415675,0.0048420100121306,23.0048420100121
"Trolley Dilemma 1 (Hauser et al., 2007)",0.892692625168744,0.0045177832040878,23.0045177832041
"Trolley Dilemma 1 (Hauser et al., 2007)",0.894115266180739,0.00421539833374535,23.0042153983337
"Trolley Dilemma 1 (Hauser et al., 2007)",0.895537907192733,0.00392657118991932,23.0039265711899
"Trolley Dilemma 1 (Hauser et al., 2007)",0.896960548204727,0.00365040859622524,23.0036504085962
"Trolley Dilemma 1 (Hauser et al., 2007)",0.898383189216722,0.00339090029791352,23.0033909002979
"Trolley Dilemma 1 (Hauser et al., 2007)",0.899805830228716,0.00314744182273834,23.0031474418227
"Trolley Dilemma 1 (Hauser et al., 2007)",0.90122847124071,0.0029154863938965,23.0029154863939
"Trolley Dilemma 1 (Hauser et al., 2007)",0.902651112252705,0.0026954126516828,23.0026954126517
"Trolley Dilemma 1 (Hauser et al., 2007)",0.904073753264699,0.00249312607010737,23.0024931260701
"Trolley Dilemma 1 (Hauser et al., 2007)",0.905496394276693,0.00230106589709391,23.0023010658971
"Trolley Dilemma 1 (Hauser et al., 2007)",0.906919035288688,0.00211906095110699,23.0021190609511
"Trolley Dilemma 1 (Hauser et al., 2007)",0.908341676300682,0.001951046461152,23.0019510464612
"Trolley Dilemma 1 (Hauser et al., 2007)",0.909764317312676,0.0017943173742554,23.0017943173743
"Trolley Dilemma 1 (Hauser et al., 2007)",0.911186958324671,0.00164631444108762,23.0016463144411
"Trolley Dilemma 1 (Hauser et al., 2007)",0.912609599336665,0.00150809600971293,23.0015080960097
"Trolley Dilemma 1 (Hauser et al., 2007)",0.914032240348659,0.00138207623366795,23.0013820762337
"Trolley Dilemma 1 (Hauser et al., 2007)",0.915454881360654,0.00126347183349868,23.0012634718335
"Trolley Dilemma 1 (Hauser et al., 2007)",0.916877522372648,0.00115211703972903,23.0011521170397
"Trolley Dilemma 1 (Hauser et al., 2007)",0.918300163384643,0.00105133818509917,23.0010513381851
"Trolley Dilemma 1 (Hauser et al., 2007)",0.919722804396637,0.000957691044010734,23.000957691044
"Trolley Dilemma 1 (Hauser et al., 2007)",0.921145445408631,0.000870064486813651,23.0008700644868
"Trolley Dilemma 1 (Hauser et al., 2007)",0.922568086420626,0.000789675641202982,23.0007896756412
"Trolley Dilemma 1 (Hauser et al., 2007)",0.92399072743262,0.000716835188702625,23.0007168351887
"Trolley Dilemma 1 (Hauser et al., 2007)",0.925413368444614,0.000648893513163251,23.0006488935132
"Trolley Dilemma 1 (Hauser et al., 2007)",0.926836009456609,0.000585712507632901,23.0005857125076
"Trolley Dilemma 1 (Hauser et al., 2007)",0.928258650468603,0.000529756000612929,23.0005297560006
"Trolley Dilemma 1 (Hauser et al., 2007)",0.929681291480597,0.000477858571165937,23.0004778585712
"Trolley Dilemma 1 (Hauser et al., 2007)",0.931103932492592,0.000429751374390785,23.0004297513744
"Trolley Dilemma 1 (Hauser et al., 2007)",0.932526573504586,0.00038647723499216,23.000386477235
"Trolley Dilemma 1 (Hauser et al., 2007)",0.93394921451658,0.000347429576555929,23.0003474295766
"Trolley Dilemma 1 (Hauser et al., 2007)",0.935371855528575,0.000311340024786984,23.0003113400248
"Trolley Dilemma 1 (Hauser et al., 2007)",0.936794496540569,0.000278285611771321,23.0002782856118
"Trolley Dilemma 1 (Hauser et al., 2007)",0.938217137552563,0.000249351789741252,23.0002493517897
"Trolley Dilemma 1 (Hauser et al., 2007)",0.939639778564558,0.000222680677772339,23.0002226806778
"Trolley Dilemma 1 (Hauser et al., 2007)",0.939639778564558,0,23
"Intentional Side-Effects (Knobe, 2003)",-0.106823044175082,0.000546362527749025,24.0005463625278
"Intentional Side-Effects (Knobe, 2003)",-0.106823044175082,0,24
"Intentional Side-Effects (Knobe, 2003)",-0.104456124237019,0.000615849283043773,24.000615849283
"Intentional Side-Effects (Knobe, 2003)",-0.102089204298956,0.000694463656395942,24.0006944636564
"Intentional Side-Effects (Knobe, 2003)",-0.0997222843608932,0.000782625152521501,24.0007826251525
"Intentional Side-Effects (Knobe, 2003)",-0.0973553644228303,0.000878940300327523,24.0008789403003
"Intentional Side-Effects (Knobe, 2003)",-0.0949884444847673,0.000983780378858775,24.0009837803789
"Intentional Side-Effects (Knobe, 2003)",-0.0926215245467044,0.00110419700659756,24.0011041970066
"Intentional Side-Effects (Knobe, 2003)",-0.0902546046086414,0.00123528188657316,24.0012352818866
"Intentional Side-Effects (Knobe, 2003)",-0.0878876846705785,0.00137747576842435,24.0013774757684
"Intentional Side-Effects (Knobe, 2003)",-0.0855207647325155,0.00153473728910984,24.0015347372891
"Intentional Side-Effects (Knobe, 2003)",-0.0831538447944526,0.0017099468114463,24.0017099468114
"Intentional Side-Effects (Knobe, 2003)",-0.0807869248563897,0.00189929959444721,24.0018992995945
"Intentional Side-Effects (Knobe, 2003)",-0.0784200049183267,0.00210329814586057,24.0021032981459
"Intentional Side-Effects (Knobe, 2003)",-0.0760530849802638,0.00233175953182479,24.0023317595318
"Intentional Side-Effects (Knobe, 2003)",-0.0736861650422008,0.00257932220961424,24.0025793222096
"Intentional Side-Effects (Knobe, 2003)",-0.0713192451041379,0.00284499587353944,24.0028449958735
"Intentional Side-Effects (Knobe, 2003)",-0.0689523251660749,0.00313280348470046,24.0031328034847
"Intentional Side-Effects (Knobe, 2003)",-0.066585405228012,0.00345060063951611,24.0034506006395
"Intentional Side-Effects (Knobe, 2003)",-0.0642184852899491,0.0037901883503529,24.0037901883504
"Intentional Side-Effects (Knobe, 2003)",-0.0618515653518861,0.00415214290829163,24.0041521429083
"Intentional Side-Effects (Knobe, 2003)",-0.0594846454138232,0.00454803602475683,24.0045480360248
"Intentional Side-Effects (Knobe, 2003)",-0.0571177254757602,0.0049740692724946,24.0049740692725
"Intentional Side-Effects (Knobe, 2003)",-0.0547508055376973,0.00542612616869042,24.0054261261687
"Intentional Side-Effects (Knobe, 2003)",-0.0523838855996343,0.00590672436677431,24.0059067243668
"Intentional Side-Effects (Knobe, 2003)",-0.0500169656615714,0.00643127457398836,24.006431274574
"Intentional Side-Effects (Knobe, 2003)",-0.0476500457235084,0.00698516910026743,24.0069851691003
"Intentional Side-Effects (Knobe, 2003)",-0.0452831257854455,0.00756885617434547,24.0075688561744
"Intentional Side-Effects (Knobe, 2003)",-0.0429162058473826,0.00819349418653687,24.0081934941865
"Intentional Side-Effects (Knobe, 2003)",-0.0405492859093196,0.00885920085678144,24.0088592008568
"Intentional Side-Effects (Knobe, 2003)",-0.0381823659712567,0.00955713639991181,24.0095571363999
"Intentional Side-Effects (Knobe, 2003)",-0.0358154460331937,0.0102876023710116,24.010287602371
"Intentional Side-Effects (Knobe, 2003)",-0.0334485260951308,0.0110711909280157,24.011071190928
"Intentional Side-Effects (Knobe, 2003)",-0.0310816061570678,0.0118892559425681,24.0118892559426
"Intentional Side-Effects (Knobe, 2003)",-0.0287146862190049,0.0127408236399354,24.0127408236399
"Intentional Side-Effects (Knobe, 2003)",-0.026347766280942,0.0136338835637441,24.0136338835637
"Intentional Side-Effects (Knobe, 2003)",-0.023980846342879,0.014573407845352,24.0145734078454
"Intentional Side-Effects (Knobe, 2003)",-0.0216139264048161,0.0155457387953001,24.0155457387953
"Intentional Side-Effects (Knobe, 2003)",-0.0192470064667531,0.0165506020891923,24.0165506020892
"Intentional Side-Effects (Knobe, 2003)",-0.0168800865286902,0.0176030961774266,24.0176030961774
"Intentional Side-Effects (Knobe, 2003)",-0.0145131665906272,0.0186897842639168,24.0186897842639
"Intentional Side-Effects (Knobe, 2003)",-0.0121462466525643,0.0198058515536818,24.0198058515537
"Intentional Side-Effects (Knobe, 2003)",-0.00977932671450135,0.0209543014676782,24.0209543014677
"Intentional Side-Effects (Knobe, 2003)",-0.00741240677643841,0.0221419906011995,24.0221419906012
"Intentional Side-Effects (Knobe, 2003)",-0.00504548683837547,0.023353606016124,24.0233536060161
"Intentional Side-Effects (Knobe, 2003)",-0.00267856690031253,0.0245880690777684,24.0245880690778
"Intentional Side-Effects (Knobe, 2003)",-0.000311646962249584,0.025851257825897,24.0258512578259
"Intentional Side-Effects (Knobe, 2003)",0.00205527297581336,0.0271352429042013,24.0271352429042
"Intentional Side-Effects (Knobe, 2003)",0.0044221929138763,0.0284338007987347,24.0284338007987
"Intentional Side-Effects (Knobe, 2003)",0.00678911285193924,0.0297458287622163,24.0297458287622
"Intentional Side-Effects (Knobe, 2003)",0.0091560327900022,0.0310716518904005,24.0310716518904
"Intentional Side-Effects (Knobe, 2003)",0.0115229527280651,0.0324016090842021,24.0324016090842
"Intentional Side-Effects (Knobe, 2003)",0.0138898726661281,0.0337338762802689,24.0337338762803
"Intentional Side-Effects (Knobe, 2003)",0.016256792604191,0.0350647689763841,24.0350647689764
"Intentional Side-Effects (Knobe, 2003)",0.018623712542254,0.0363872422305838,24.0363872422306
"Intentional Side-Effects (Knobe, 2003)",0.0209906324803169,0.0376995516775473,24.0376995516776
"Intentional Side-Effects (Knobe, 2003)",0.0233575524183799,0.0389996695314309,24.0389996695314
"Intentional Side-Effects (Knobe, 2003)",0.0257244723564428,0.0402722665175686,24.0402722665176
"Intentional Side-Effects (Knobe, 2003)",0.0280913922945057,0.0415201536399637,24.04152015364
"Intentional Side-Effects (Knobe, 2003)",0.0304583122325687,0.0427422856967105,24.0427422856967
"Intentional Side-Effects (Knobe, 2003)",0.0328252321706316,0.0439293840630733,24.0439293840631
"Intentional Side-Effects (Knobe, 2003)",0.0351921521086946,0.0450667568795567,24.0450667568796
"Intentional Side-Effects (Knobe, 2003)",0.0375590720467575,0.0461648390919783,24.046164839092
"Intentional Side-Effects (Knobe, 2003)",0.0399259919848205,0.0472215988018324,24.0472215988018
"Intentional Side-Effects (Knobe, 2003)",0.0422929119228834,0.0482108146507836,24.0482108146508
"Intentional Side-Effects (Knobe, 2003)",0.0446598318609463,0.0491407545408937,24.0491407545409
"Intentional Side-Effects (Knobe, 2003)",0.0470267517990093,0.0500171076253325,24.0500171076253
"Intentional Side-Effects (Knobe, 2003)",0.0493936717370722,0.0508316970552568,24.0508316970553
"Intentional Side-Effects (Knobe, 2003)",0.0517605916751352,0.0515542107524651,24.0515542107525
"Intentional Side-Effects (Knobe, 2003)",0.0541275116131981,0.0522129491656765,24.0522129491657
"Intentional Side-Effects (Knobe, 2003)",0.0564944315512611,0.052806614894849,24.0528066148949
"Intentional Side-Effects (Knobe, 2003)",0.058861351489324,0.0533075303242385,24.0533075303242
"Intentional Side-Effects (Knobe, 2003)",0.061228271427387,0.0537197216168153,24.0537197216168
"Intentional Side-Effects (Knobe, 2003)",0.0635951913654499,0.0540601932652455,24.0540601932653
"Intentional Side-Effects (Knobe, 2003)",0.0659621113035128,0.0543277035169261,24.0543277035169
"Intentional Side-Effects (Knobe, 2003)",0.0683290312415758,0.0544747672430976,24.0544747672431
"Intentional Side-Effects (Knobe, 2003)",0.0706959511796387,0.0545470320852457,24.0545470320853
"Intentional Side-Effects (Knobe, 2003)",0.0730628711177017,0.0545444625025262,24.0545444625025
"Intentional Side-Effects (Knobe, 2003)",0.0754297910557646,0.0544465613820245,24.054446561382
"Intentional Side-Effects (Knobe, 2003)",0.0777967109938276,0.0542476252878514,24.0542476252879
"Intentional Side-Effects (Knobe, 2003)",0.0801636309318905,0.0539753915213855,24.0539753915214
"Intentional Side-Effects (Knobe, 2003)",0.0825305508699534,0.0536304110166188,24.0536304110166
"Intentional Side-Effects (Knobe, 2003)",0.0848974708080164,0.0531762170497558,24.0531762170498
"Intentional Side-Effects (Knobe, 2003)",0.0872643907460793,0.0526473828950581,24.0526473828951
"Intentional Side-Effects (Knobe, 2003)",0.0896313106841422,0.0520518061630864,24.0520518061631
"Intentional Side-Effects (Knobe, 2003)",0.0919982306222052,0.0513799970856941,24.0513799970857
"Intentional Side-Effects (Knobe, 2003)",0.0943651505602681,0.0506189560441751,24.0506189560442
"Intentional Side-Effects (Knobe, 2003)",0.0967320704983311,0.0498004138046752,24.0498004138047
"Intentional Side-Effects (Knobe, 2003)",0.099098990436394,0.0489260597755675,24.0489260597756
"Intentional Side-Effects (Knobe, 2003)",0.101465910374457,0.0479769255795942,24.0479769255796
"Intentional Side-Effects (Knobe, 2003)",0.10383283031252,0.0469720591234922,24.0469720591235
"Intentional Side-Effects (Knobe, 2003)",0.106199750250583,0.0459235763353964,24.0459235763354
"Intentional Side-Effects (Knobe, 2003)",0.108566670188646,0.044830872712212,24.0448308727122
"Intentional Side-Effects (Knobe, 2003)",0.110933590126709,0.0436829344231375,24.0436829344231
"Intentional Side-Effects (Knobe, 2003)",0.113300510064772,0.0425050825973079,24.0425050825973
"Intentional Side-Effects (Knobe, 2003)",0.115667430002835,0.0412995214749299,24.0412995214749
"Intentional Side-Effects (Knobe, 2003)",0.118034349940898,0.0400625308126558,24.0400625308127
"Intentional Side-Effects (Knobe, 2003)",0.120401269878961,0.0388030619695527,24.0388030619696
"Intentional Side-Effects (Knobe, 2003)",0.122768189817023,0.0375301666289815,24.037530166629
"Intentional Side-Effects (Knobe, 2003)",0.125135109755086,0.0362460440127515,24.0362460440128
"Intentional Side-Effects (Knobe, 2003)",0.127502029693149,0.0349531046318526,24.0349531046319
"Intentional Side-Effects (Knobe, 2003)",0.129868949631212,0.0336604089544698,24.0336604089545
"Intentional Side-Effects (Knobe, 2003)",0.132235869569275,0.0323701063943086,24.0323701063943
"Intentional Side-Effects (Knobe, 2003)",0.134602789507338,0.0310869167290397,24.031086916729
"Intentional Side-Effects (Knobe, 2003)",0.136969709445401,0.029818970583883,24.0298189705839
"Intentional Side-Effects (Knobe, 2003)",0.139336629383464,0.0285656893896527,24.0285656893897
"Intentional Side-Effects (Knobe, 2003)",0.141703549321527,0.0273288240625798,24.0273288240626
"Intentional Side-Effects (Knobe, 2003)",0.14407046925959,0.0261227075844502,24.0261227075845
"Intentional Side-Effects (Knobe, 2003)",0.146437389197653,0.0249442245909928,24.024944224591
"Intentional Side-Effects (Knobe, 2003)",0.148804309135716,0.0237921455085129,24.0237921455085
"Intentional Side-Effects (Knobe, 2003)",0.151171229073779,0.0226723873385141,24.0226723873385
"Intentional Side-Effects (Knobe, 2003)",0.153538149011842,0.0215998659430419,24.021599865943
"Intentional Side-Effects (Knobe, 2003)",0.155905068949905,0.0205615141955744,24.0205615141956
"Intentional Side-Effects (Knobe, 2003)",0.158271988887968,0.0195583078389608,24.019558307839
"Intentional Side-Effects (Knobe, 2003)",0.160638908826031,0.0186073275497277,24.0186073275497
"Intentional Side-Effects (Knobe, 2003)",0.163005828764093,0.0177043190715834,24.0177043190716
"Intentional Side-Effects (Knobe, 2003)",0.165372748702156,0.0168414552096661,24.0168414552097
"Intentional Side-Effects (Knobe, 2003)",0.167739668640219,0.0160211261759479,24.016021126176
"Intentional Side-Effects (Knobe, 2003)",0.170106588578282,0.015267789627078,24.0152677896271
"Intentional Side-Effects (Knobe, 2003)",0.172473508516345,0.0145573914528507,24.0145573914529
"Intentional Side-Effects (Knobe, 2003)",0.174840428454408,0.0138901372365675,24.0138901372366
"Intentional Side-Effects (Knobe, 2003)",0.177207348392471,0.0132798093499284,24.0132798093499
"Intentional Side-Effects (Knobe, 2003)",0.179574268330534,0.0127273291603848,24.0127273291604
"Intentional Side-Effects (Knobe, 2003)",0.181941188268597,0.0122184179088352,24.0122184179088
"Intentional Side-Effects (Knobe, 2003)",0.18430810820666,0.0117530046881214,24.0117530046881
"Intentional Side-Effects (Knobe, 2003)",0.186675028144723,0.011355471814158,24.0113554718142
"Intentional Side-Effects (Knobe, 2003)",0.189041948082786,0.0110027405919096,24.0110027405919
"Intentional Side-Effects (Knobe, 2003)",0.191408868020849,0.0106919525476323,24.0106919525476
"Intentional Side-Effects (Knobe, 2003)",0.193775787958912,0.0104312039136753,24.0104312039137
"Intentional Side-Effects (Knobe, 2003)",0.196142707896975,0.0102276766087275,24.0102276766087
"Intentional Side-Effects (Knobe, 2003)",0.198509627835038,0.0100632067748855,24.0100632067749
"Intentional Side-Effects (Knobe, 2003)",0.200876547773101,0.00993724622409393,24.0099372462241
"Intentional Side-Effects (Knobe, 2003)",0.203243467711164,0.00986613671995,24.00986613672
"Intentional Side-Effects (Knobe, 2003)",0.205610387649226,0.00983598173525755,24.0098359817353
"Intentional Side-Effects (Knobe, 2003)",0.207977307587289,0.00984020801074599,24.0098402080108
"Intentional Side-Effects (Knobe, 2003)",0.210344227525352,0.00988156938355069,24.0098815693836
"Intentional Side-Effects (Knobe, 2003)",0.212711147463415,0.00997080463047051,24.0099708046305
"Intentional Side-Effects (Knobe, 2003)",0.215078067401478,0.0100895297549318,24.0100895297549
