"","session_id","referrer","allowedforbiddenGroup","allowedforbidden"
"2096",2409489,"mturk","forbidden","does not support banning anti-democratic speeches"
"2097",2409492,"mturk","forbidden","does not support banning anti-democratic speeches"
"2098",2409493,"mturk","allowed","support banning anti-democratic speeches"
"2099",2409494,"mturk","forbidden","does not support banning anti-democratic speeches"
"2100",2409496,"mturk","allowed","support banning anti-democratic speeches"
"2101",2409497,"mturk","forbidden","does not support banning anti-democratic speeches"
"2102",2409498,"mturk","forbidden","does not support banning anti-democratic speeches"
"2103",2409501,"mturk","allowed","does not support banning anti-democratic speeches"
"2104",2409502,"mturk","forbidden","does not support banning anti-democratic speeches"
"2105",2409506,"mturk","allowed","does not support banning anti-democratic speeches"
"2106",2409507,"mturk","allowed","does not support banning anti-democratic speeches"
"2107",2409508,"mturk","forbidden","does not support banning anti-democratic speeches"
"2108",2409510,"mturk","allowed","does not support banning anti-democratic speeches"
"2109",2409511,"mturk","forbidden","does not support banning anti-democratic speeches"
"2110",2409512,"mturk","allowed","does not support banning anti-democratic speeches"
"2111",2409515,"mturk","allowed","does not support banning anti-democratic speeches"
"2112",2409517,"mturk","forbidden","does not support banning anti-democratic speeches"
"2113",2409518,"mturk","allowed","does not support banning anti-democratic speeches"
"2114",2409520,"mturk","allowed","does not support banning anti-democratic speeches"
"2115",2409521,"mturk","forbidden","does not support banning anti-democratic speeches"
"2116",2409523,"mturk","forbidden","does not support banning anti-democratic speeches"
"2117",2409524,"mturk","forbidden","does not support banning anti-democratic speeches"
"2118",2409525,"mturk","allowed","does not support banning anti-democratic speeches"
"2119",2409527,"mturk","allowed","does not support banning anti-democratic speeches"
"2120",2409529,"mturk","allowed","does not support banning anti-democratic speeches"
"2121",2409530,"mturk","forbidden","does not support banning anti-democratic speeches"
"2122",2409533,"mturk","forbidden","does not support banning anti-democratic speeches"
"2123",2409540,"mturk","allowed","does not support banning anti-democratic speeches"
"2124",2409550,"mturk","forbidden","does not support banning anti-democratic speeches"
"2125",2409573,"mturk","forbidden","does not support banning anti-democratic speeches"
"2126",2411006,"mturk","allowed","does not support banning anti-democratic speeches"
"2127",2411010,"mturk","allowed","does not support banning anti-democratic speeches"
"2128",2411012,"mturk","forbidden","does not support banning anti-democratic speeches"
"2129",2411013,"mturk","allowed","does not support banning anti-democratic speeches"
"2130",2411014,"mturk","allowed","does not support banning anti-democratic speeches"
"2131",2411015,"mturk","allowed","does not support banning anti-democratic speeches"
"2132",2411016,"mturk","forbidden","does not support banning anti-democratic speeches"
"2133",2411017,"mturk","allowed","does not support banning anti-democratic speeches"
"2134",2411018,"mturk","forbidden","does not support banning anti-democratic speeches"
"2135",2411021,"mturk","forbidden","does not support banning anti-democratic speeches"
"2136",2411025,"mturk","forbidden","does not support banning anti-democratic speeches"
"2137",2411026,"mturk","allowed","does not support banning anti-democratic speeches"
"2138",2411027,"mturk","allowed","does not support banning anti-democratic speeches"
"2139",2411028,"mturk","allowed","does not support banning anti-democratic speeches"
"2140",2411030,"mturk","allowed","does not support banning anti-democratic speeches"
"2141",2411032,"mturk","allowed","does not support banning anti-democratic speeches"
"2143",2411036,"mturk","allowed","does not support banning anti-democratic speeches"
"2144",2411037,"mturk","forbidden","does not support banning anti-democratic speeches"
"2145",2411040,"mturk","allowed","support banning anti-democratic speeches"
"2146",2411041,"mturk","allowed","does not support banning anti-democratic speeches"
"2147",2411044,"mturk","allowed","does not support banning anti-democratic speeches"
"2148",2411046,"mturk","forbidden","does not support banning anti-democratic speeches"
"2149",2411047,"mturk","forbidden","does not support banning anti-democratic speeches"
"2150",2411048,"mturk","allowed","does not support banning anti-democratic speeches"
"2151",2411052,"mturk","forbidden","support banning anti-democratic speeches"
"2152",2411061,"mturk","allowed","support banning anti-democratic speeches"
"2153",2411062,"mturk","allowed","does not support banning anti-democratic speeches"
"2154",2411065,"mturk","forbidden","does not support banning anti-democratic speeches"
"2155",2411067,"mturk","allowed","does not support banning anti-democratic speeches"
"2156",2411070,"mturk","allowed","does not support banning anti-democratic speeches"
"2157",2411073,"mturk","allowed","does not support banning anti-democratic speeches"
"2158",2411074,"mturk","forbidden","does not support banning anti-democratic speeches"
"2159",2411077,"mturk","allowed","does not support banning anti-democratic speeches"
"2160",2411080,"mturk","forbidden","does not support banning anti-democratic speeches"
"2161",2411081,"mturk","allowed","does not support banning anti-democratic speeches"
"2162",2411082,"mturk","forbidden","support banning anti-democratic speeches"
"2163",2411083,"mturk","allowed","does not support banning anti-democratic speeches"
"2164",2411086,"mturk","forbidden","does not support banning anti-democratic speeches"
"2165",2411089,"mturk","forbidden","does not support banning anti-democratic speeches"
"2166",2411091,"mturk","forbidden","does not support banning anti-democratic speeches"
"2167",2411092,"mturk","allowed","support banning anti-democratic speeches"
"2168",2411095,"mturk","forbidden","does not support banning anti-democratic speeches"
"2169",2411097,"mturk","allowed","support banning anti-democratic speeches"
"2170",2411100,"mturk","forbidden","does not support banning anti-democratic speeches"
"2171",2411102,"mturk","forbidden","does not support banning anti-democratic speeches"
"2172",2411122,"mturk","allowed","does not support banning anti-democratic speeches"
"2173",2411125,"mturk","forbidden","does not support banning anti-democratic speeches"
"2174",2411129,"mturk","allowed","does not support banning anti-democratic speeches"
"2175",2411130,"mturk","forbidden","does not support banning anti-democratic speeches"
"2176",2411132,"mturk","allowed","support banning anti-democratic speeches"
"2177",2411133,"mturk","allowed","does not support banning anti-democratic speeches"
"2178",2411134,"mturk","forbidden","does not support banning anti-democratic speeches"
"2179",2411138,"mturk","forbidden","does not support banning anti-democratic speeches"
"2180",2411139,"mturk","forbidden","does not support banning anti-democratic speeches"
"2181",2411141,"mturk","forbidden","does not support banning anti-democratic speeches"
"2182",2411142,"mturk","allowed","does not support banning anti-democratic speeches"
"2183",2411144,"mturk","forbidden","does not support banning anti-democratic speeches"
"2184",2411145,"mturk","forbidden","does not support banning anti-democratic speeches"
"2185",2411146,"mturk","forbidden","does not support banning anti-democratic speeches"
"2186",2411149,"mturk","allowed","does not support banning anti-democratic speeches"
"2187",2411151,"mturk","forbidden","does not support banning anti-democratic speeches"
"2188",2411152,"mturk","allowed","does not support banning anti-democratic speeches"
"2189",2411160,"mturk","allowed","does not support banning anti-democratic speeches"
"2190",2411161,"mturk","forbidden","does not support banning anti-democratic speeches"
"2191",2411171,"mturk","allowed","support banning anti-democratic speeches"
"2192",2411177,"mturk","forbidden","does not support banning anti-democratic speeches"
"2193",2411200,"mturk","allowed","does not support banning anti-democratic speeches"
"2194",2411211,"mturk","allowed","does not support banning anti-democratic speeches"
"2195",2411214,"mturk","forbidden","does not support banning anti-democratic speeches"
"2196",2411215,"mturk","allowed","support banning anti-democratic speeches"
"2197",2411221,"mturk","forbidden","does not support banning anti-democratic speeches"
"2198",2411223,"mturk","allowed","does not support banning anti-democratic speeches"
"2199",2411224,"mturk","allowed","does not support banning anti-democratic speeches"
"2200",2411228,"mturk","allowed","does not support banning anti-democratic speeches"
"2201",2411234,"mturk","forbidden","does not support banning anti-democratic speeches"
"2202",2411235,"mturk","forbidden","does not support banning anti-democratic speeches"
"2203",2411237,"mturk","allowed","does not support banning anti-democratic speeches"
"2204",2411238,"mturk","forbidden","does not support banning anti-democratic speeches"
"2205",2411240,"mturk","forbidden","does not support banning anti-democratic speeches"
"2206",2411242,"mturk","forbidden","does not support banning anti-democratic speeches"
"2207",2411245,"mturk","forbidden","does not support banning anti-democratic speeches"
"2208",2411246,"mturk","forbidden","does not support banning anti-democratic speeches"
"2209",2411249,"mturk","forbidden","does not support banning anti-democratic speeches"
"2210",2411250,"mturk","allowed","does not support banning anti-democratic speeches"
"2211",2411251,"mturk","forbidden","does not support banning anti-democratic speeches"
"2212",2411254,"mturk","forbidden","support banning anti-democratic speeches"
"2213",2411256,"mturk","allowed","does not support banning anti-democratic speeches"
"2214",2411257,"mturk","allowed","support banning anti-democratic speeches"
"2215",2411260,"mturk","forbidden","does not support banning anti-democratic speeches"
"2216",2411262,"mturk","forbidden","does not support banning anti-democratic speeches"
"2217",2411264,"mturk","forbidden","does not support banning anti-democratic speeches"
"2218",2411274,"mturk","allowed","does not support banning anti-democratic speeches"
"2219",2411298,"mturk","forbidden","does not support banning anti-democratic speeches"
"2220",2411326,"mturk","forbidden","does not support banning anti-democratic speeches"
"2221",2411328,"mturk","forbidden","does not support banning anti-democratic speeches"
"2222",2411329,"mturk","allowed","does not support banning anti-democratic speeches"
"2223",2411331,"mturk","forbidden","does not support banning anti-democratic speeches"
"2224",2411358,"mturk","forbidden","does not support banning anti-democratic speeches"
"2225",2411388,"mturk","forbidden","does not support banning anti-democratic speeches"
"2226",2411418,"mturk","forbidden","does not support banning anti-democratic speeches"
"2227",2411436,"mturk","forbidden","does not support banning anti-democratic speeches"
"2228",2411447,"mturk","forbidden","does not support banning anti-democratic speeches"
"2229",2411570,"mturk","forbidden","does not support banning anti-democratic speeches"
"2230",2411582,"mturk","allowed","does not support banning anti-democratic speeches"
"2231",2411585,"mturk","forbidden","does not support banning anti-democratic speeches"
"2232",2411587,"mturk","forbidden","does not support banning anti-democratic speeches"
"2233",2411588,"mturk","allowed","does not support banning anti-democratic speeches"
"2234",2411590,"mturk","forbidden","does not support banning anti-democratic speeches"
"2235",2411593,"mturk","forbidden","does not support banning anti-democratic speeches"
"2236",2411594,"mturk","forbidden","does not support banning anti-democratic speeches"
"2237",2411609,"mturk","forbidden","does not support banning anti-democratic speeches"
"2238",2411665,"mturk","forbidden","does not support banning anti-democratic speeches"
"2239",2411667,"mturk","allowed","does not support banning anti-democratic speeches"
"2240",2411673,"mturk","allowed","support banning anti-democratic speeches"
"2241",2411677,"mturk","forbidden","does not support banning anti-democratic speeches"
"2242",2411701,"mturk","allowed","does not support banning anti-democratic speeches"
"2243",2411711,"mturk","forbidden","does not support banning anti-democratic speeches"
"2244",2411713,"mturk","forbidden","does not support banning anti-democratic speeches"
"2245",2411718,"mturk","forbidden","does not support banning anti-democratic speeches"
"2246",2411720,"mturk","forbidden","does not support banning anti-democratic speeches"
"2247",2411767,"mturk","allowed","does not support banning anti-democratic speeches"
"2248",2411769,"mturk","allowed","does not support banning anti-democratic speeches"
"2249",2411771,"mturk","allowed","support banning anti-democratic speeches"
"2250",2411780,"mturk","allowed","does not support banning anti-democratic speeches"
"2251",2411789,"mturk","forbidden","does not support banning anti-democratic speeches"
"2252",2411804,"mturk","allowed","does not support banning anti-democratic speeches"
"2253",2411816,"mturk","forbidden","does not support banning anti-democratic speeches"
"2254",2411819,"mturk","forbidden","does not support banning anti-democratic speeches"
"2255",2411822,"mturk","allowed","support banning anti-democratic speeches"
"2256",2411830,"mturk","forbidden","does not support banning anti-democratic speeches"
"2257",2411856,"mturk","allowed","does not support banning anti-democratic speeches"
"2258",2411866,"mturk","forbidden","does not support banning anti-democratic speeches"
"2259",2411873,"mturk","allowed","does not support banning anti-democratic speeches"
"2260",2411883,"mturk","forbidden","does not support banning anti-democratic speeches"
"2261",2411886,"mturk","forbidden","does not support banning anti-democratic speeches"
"2262",2411890,"mturk","allowed","does not support banning anti-democratic speeches"
"2263",2411891,"mturk","forbidden","does not support banning anti-democratic speeches"
"2264",2411900,"mturk","forbidden","does not support banning anti-democratic speeches"
"2265",2411918,"mturk","forbidden","does not support banning anti-democratic speeches"
"2266",2411921,"mturk","allowed","does not support banning anti-democratic speeches"
"2267",2411961,"mturk","allowed","does not support banning anti-democratic speeches"
"2268",2411971,"mturk","allowed","does not support banning anti-democratic speeches"
"2269",2411982,"mturk","allowed","does not support banning anti-democratic speeches"
"2270",2411995,"mturk","forbidden","does not support banning anti-democratic speeches"
"2271",2412038,"mturk","forbidden","does not support banning anti-democratic speeches"
"2272",2412041,"mturk","allowed","does not support banning anti-democratic speeches"
"2273",2412049,"mturk","forbidden","does not support banning anti-democratic speeches"
"2274",2412061,"mturk","forbidden","does not support banning anti-democratic speeches"
"2275",2412066,"mturk","allowed","does not support banning anti-democratic speeches"
"2276",2412073,"mturk","forbidden","does not support banning anti-democratic speeches"
"2277",2412081,"mturk","forbidden","does not support banning anti-democratic speeches"
"2278",2412096,"mturk","allowed","does not support banning anti-democratic speeches"
"2279",2412105,"mturk","forbidden","support banning anti-democratic speeches"
"2280",2412152,"mturk","allowed","does not support banning anti-democratic speeches"
"2281",2412167,"mturk","allowed","does not support banning anti-democratic speeches"
"2282",2412170,"mturk","allowed","does not support banning anti-democratic speeches"
"2283",2412185,"mturk","allowed","does not support banning anti-democratic speeches"
"2284",2412248,"mturk","allowed","does not support banning anti-democratic speeches"
"2285",2412253,"mturk","forbidden","does not support banning anti-democratic speeches"
"2286",2412258,"mturk","allowed","does not support banning anti-democratic speeches"
"2287",2412260,"mturk","allowed","does not support banning anti-democratic speeches"
"2288",2412261,"mturk","forbidden","does not support banning anti-democratic speeches"
"2289",2412275,"mturk","allowed","does not support banning anti-democratic speeches"
"2290",2412277,"mturk","forbidden","does not support banning anti-democratic speeches"
"2291",2412298,"mturk","allowed","support banning anti-democratic speeches"
"2292",2412305,"mturk","forbidden","does not support banning anti-democratic speeches"
"2293",2412307,"mturk","forbidden","does not support banning anti-democratic speeches"
"2294",2412308,"mturk","allowed","does not support banning anti-democratic speeches"
"2295",2412316,"mturk","allowed","support banning anti-democratic speeches"
"2296",2412323,"mturk","forbidden","does not support banning anti-democratic speeches"
"2297",2412338,"mturk","allowed","does not support banning anti-democratic speeches"
"2298",2412349,"mturk","forbidden","does not support banning anti-democratic speeches"
"2299",2412372,"mturk","allowed","does not support banning anti-democratic speeches"
"2300",2412373,"mturk","forbidden","does not support banning anti-democratic speeches"
"2301",2412374,"mturk","forbidden","does not support banning anti-democratic speeches"
"2302",2412387,"mturk","forbidden","does not support banning anti-democratic speeches"
"2303",2412395,"mturk","allowed","support banning anti-democratic speeches"
"2304",2412397,"mturk","allowed","support banning anti-democratic speeches"
"2305",2412404,"mturk","allowed","does not support banning anti-democratic speeches"
"2306",2412411,"mturk","forbidden","does not support banning anti-democratic speeches"
"2307",2412416,"mturk","forbidden","does not support banning anti-democratic speeches"
"2308",2412423,"mturk","forbidden","does not support banning anti-democratic speeches"
"2309",2412428,"mturk","allowed","does not support banning anti-democratic speeches"
"2310",2412435,"mturk","allowed","does not support banning anti-democratic speeches"
"2311",2412436,"mturk","allowed","does not support banning anti-democratic speeches"
"2312",2412453,"mturk","forbidden","does not support banning anti-democratic speeches"
"2313",2412477,"mturk","forbidden","does not support banning anti-democratic speeches"
"2314",2412480,"mturk","allowed","does not support banning anti-democratic speeches"
"2315",2412483,"mturk","forbidden","does not support banning anti-democratic speeches"
"2316",2412504,"mturk","allowed","does not support banning anti-democratic speeches"
"2317",2412510,"mturk","allowed","does not support banning anti-democratic speeches"
"2318",2412513,"mturk","allowed","does not support banning anti-democratic speeches"
"2319",2412514,"mturk","allowed","does not support banning anti-democratic speeches"
"2320",2412515,"mturk","forbidden","does not support banning anti-democratic speeches"
"2321",2412520,"mturk","forbidden","does not support banning anti-democratic speeches"
"2322",2412526,"mturk","forbidden","does not support banning anti-democratic speeches"
"2323",2412531,"mturk","allowed","does not support banning anti-democratic speeches"
"2324",2412541,"mturk","forbidden","does not support banning anti-democratic speeches"
"2325",2412553,"mturk","forbidden","does not support banning anti-democratic speeches"
"2326",2412557,"mturk","forbidden","does not support banning anti-democratic speeches"
"2327",2418545,"mturk","allowed","does not support banning anti-democratic speeches"
"2328",2418547,"mturk","allowed","does not support banning anti-democratic speeches"
"2329",2418549,"mturk","allowed","does not support banning anti-democratic speeches"
"2330",2418553,"mturk","allowed","support banning anti-democratic speeches"
"2331",2418554,"mturk","forbidden","does not support banning anti-democratic speeches"
"2332",2418562,"mturk","forbidden","does not support banning anti-democratic speeches"
"2333",2418565,"mturk","allowed","does not support banning anti-democratic speeches"
"2334",2418570,"mturk","forbidden","support banning anti-democratic speeches"
"2335",2418575,"mturk","allowed","does not support banning anti-democratic speeches"
"2336",2418577,"mturk","allowed","does not support banning anti-democratic speeches"
"2337",2418578,"mturk","forbidden","does not support banning anti-democratic speeches"
"2338",2418581,"mturk","forbidden","does not support banning anti-democratic speeches"
"2339",2418582,"mturk","allowed","does not support banning anti-democratic speeches"
"2340",2418584,"mturk","forbidden","does not support banning anti-democratic speeches"
"2341",2418585,"mturk","allowed","does not support banning anti-democratic speeches"
"2342",2418587,"mturk","forbidden","does not support banning anti-democratic speeches"
"2343",2418588,"mturk","allowed","does not support banning anti-democratic speeches"
"2344",2418590,"mturk","forbidden","does not support banning anti-democratic speeches"
"2345",2418596,"mturk","allowed","does not support banning anti-democratic speeches"
"2346",2418598,"mturk","allowed","support banning anti-democratic speeches"
"2347",2418599,"mturk","allowed","does not support banning anti-democratic speeches"
"2348",2418600,"mturk","allowed","does not support banning anti-democratic speeches"
"2349",2418604,"mturk","allowed","does not support banning anti-democratic speeches"
"2350",2418610,"mturk","allowed","does not support banning anti-democratic speeches"
"2351",2418612,"mturk","allowed","does not support banning anti-democratic speeches"
"2352",2418617,"mturk","allowed","support banning anti-democratic speeches"
"2353",2418619,"mturk","forbidden","does not support banning anti-democratic speeches"
"2354",2418624,"mturk","allowed","does not support banning anti-democratic speeches"
"2355",2418625,"mturk","allowed","does not support banning anti-democratic speeches"
"2356",2418640,"mturk","forbidden","does not support banning anti-democratic speeches"
"2357",2418641,"mturk","forbidden","does not support banning anti-democratic speeches"
"2358",2418643,"mturk","forbidden","does not support banning anti-democratic speeches"
"2359",2418646,"mturk","allowed","does not support banning anti-democratic speeches"
"2360",2418652,"mturk","allowed","does not support banning anti-democratic speeches"
"2361",2418654,"mturk","forbidden","does not support banning anti-democratic speeches"
"2362",2418655,"mturk","forbidden","does not support banning anti-democratic speeches"
"2363",2418656,"mturk","forbidden","does not support banning anti-democratic speeches"
"2364",2418663,"mturk","forbidden","does not support banning anti-democratic speeches"
"2365",2418664,"mturk","forbidden","does not support banning anti-democratic speeches"
"2366",2418666,"mturk","forbidden","does not support banning anti-democratic speeches"
"2367",2418673,"mturk","allowed","does not support banning anti-democratic speeches"
"2368",2418677,"mturk","allowed","does not support banning anti-democratic speeches"
"2369",2418687,"mturk","forbidden","support banning anti-democratic speeches"
"2370",2418698,"mturk","allowed","does not support banning anti-democratic speeches"
"2371",2418699,"mturk","forbidden","does not support banning anti-democratic speeches"
"2372",2418709,"mturk","forbidden","does not support banning anti-democratic speeches"
"2373",2418710,"mturk","allowed","does not support banning anti-democratic speeches"
"2374",2418712,"mturk","forbidden","does not support banning anti-democratic speeches"
"2375",2418714,"mturk","allowed","does not support banning anti-democratic speeches"
"2376",2418717,"mturk","forbidden","does not support banning anti-democratic speeches"
"2377",2418720,"mturk","allowed","does not support banning anti-democratic speeches"
"2378",2418738,"mturk","allowed","does not support banning anti-democratic speeches"
"2379",2418747,"mturk","allowed","does not support banning anti-democratic speeches"
"2380",2418753,"mturk","forbidden","does not support banning anti-democratic speeches"
"2381",2418757,"mturk","allowed","does not support banning anti-democratic speeches"
"2382",2418759,"mturk","forbidden","does not support banning anti-democratic speeches"
"2383",2418779,"mturk","forbidden","does not support banning anti-democratic speeches"
"2384",2418786,"mturk","forbidden","does not support banning anti-democratic speeches"
"2385",2418791,"mturk","allowed","does not support banning anti-democratic speeches"
"2386",2418793,"mturk","forbidden","does not support banning anti-democratic speeches"
"2387",2418809,"mturk","forbidden","does not support banning anti-democratic speeches"
"2388",2418814,"mturk","forbidden","does not support banning anti-democratic speeches"
"2389",2418847,"mturk","forbidden","does not support banning anti-democratic speeches"
"2390",2418866,"mturk","forbidden","does not support banning anti-democratic speeches"
"2391",2418883,"mturk","forbidden","does not support banning anti-democratic speeches"
"2392",2418891,"mturk","forbidden","does not support banning anti-democratic speeches"
"2393",2418905,"mturk","forbidden","does not support banning anti-democratic speeches"
"2394",2418908,"mturk","forbidden","does not support banning anti-democratic speeches"
"2395",2418911,"mturk","allowed","does not support banning anti-democratic speeches"
"2396",2419008,"mturk","forbidden","does not support banning anti-democratic speeches"
"2397",2419016,"mturk","allowed","does not support banning anti-democratic speeches"
"2398",2419019,"mturk","forbidden","support banning anti-democratic speeches"
"2399",2419029,"mturk","forbidden","does not support banning anti-democratic speeches"
"2400",2419049,"mturk","allowed","support banning anti-democratic speeches"
"2401",2419055,"mturk","allowed","support banning anti-democratic speeches"
"2402",2419076,"mturk","forbidden","does not support banning anti-democratic speeches"
"2403",2419095,"mturk","forbidden","does not support banning anti-democratic speeches"
"2404",2419105,"mturk","allowed","does not support banning anti-democratic speeches"
"2405",2419109,"mturk","allowed","does not support banning anti-democratic speeches"
"2406",2419111,"mturk","allowed","does not support banning anti-democratic speeches"
"2407",2419115,"mturk","allowed","support banning anti-democratic speeches"
"2408",2419119,"mturk","forbidden","does not support banning anti-democratic speeches"
"2409",2419125,"mturk","allowed","does not support banning anti-democratic speeches"
"2410",2419127,"mturk","allowed","does not support banning anti-democratic speeches"
"2411",2419129,"mturk","allowed","does not support banning anti-democratic speeches"
"2412",2419141,"mturk","forbidden","does not support banning anti-democratic speeches"
"2413",2419142,"mturk","forbidden","does not support banning anti-democratic speeches"
"2414",2419144,"mturk","forbidden","does not support banning anti-democratic speeches"
"2415",2419147,"mturk","allowed","does not support banning anti-democratic speeches"
"2416",2419148,"mturk","forbidden","does not support banning anti-democratic speeches"
"2417",2419150,"mturk","forbidden","does not support banning anti-democratic speeches"
"2418",2419164,"mturk","forbidden","does not support banning anti-democratic speeches"
"2419",2419208,"mturk","allowed","support banning anti-democratic speeches"
"2420",2419250,"mturk","forbidden","does not support banning anti-democratic speeches"
"2421",2419254,"mturk","allowed","does not support banning anti-democratic speeches"
"2422",2419316,"mturk","forbidden","does not support banning anti-democratic speeches"
"2423",2419366,"mturk","forbidden","does not support banning anti-democratic speeches"
"2424",2419371,"mturk","forbidden","does not support banning anti-democratic speeches"
"2425",2419383,"mturk","allowed","does not support banning anti-democratic speeches"
"2426",2419400,"mturk","allowed","does not support banning anti-democratic speeches"
"2427",2419401,"mturk","allowed","does not support banning anti-democratic speeches"
"2428",2419409,"mturk","allowed","does not support banning anti-democratic speeches"
"2429",2419422,"mturk","allowed","does not support banning anti-democratic speeches"
"2430",2419423,"mturk","forbidden","does not support banning anti-democratic speeches"
"2431",2419426,"mturk","allowed","does not support banning anti-democratic speeches"
"2432",2419432,"mturk","allowed","does not support banning anti-democratic speeches"
"2433",2419437,"mturk","allowed","does not support banning anti-democratic speeches"
"2434",2419438,"mturk","allowed","does not support banning anti-democratic speeches"
"2435",2419439,"mturk","forbidden","does not support banning anti-democratic speeches"
"2436",2419441,"mturk","forbidden","does not support banning anti-democratic speeches"
"2437",2419442,"mturk","forbidden","does not support banning anti-democratic speeches"
"2438",2419446,"mturk","forbidden","does not support banning anti-democratic speeches"
"2439",2419451,"mturk","allowed","does not support banning anti-democratic speeches"
"2440",2419459,"mturk","forbidden","does not support banning anti-democratic speeches"
"2441",2419472,"mturk","allowed","does not support banning anti-democratic speeches"
"2442",2419474,"mturk","forbidden","does not support banning anti-democratic speeches"
"2443",2419494,"mturk","allowed","does not support banning anti-democratic speeches"
"2444",2419499,"mturk","allowed","does not support banning anti-democratic speeches"
"2445",2419500,"mturk","allowed","does not support banning anti-democratic speeches"
"2446",2419501,"mturk","allowed","does not support banning anti-democratic speeches"
"2447",2419506,"mturk","forbidden","does not support banning anti-democratic speeches"
"2448",2419508,"mturk","allowed","does not support banning anti-democratic speeches"
"2449",2419509,"mturk","allowed","does not support banning anti-democratic speeches"
"2450",2419513,"mturk","allowed","support banning anti-democratic speeches"
"2451",2419514,"mturk","allowed","does not support banning anti-democratic speeches"
"2452",2419521,"mturk","allowed","does not support banning anti-democratic speeches"
"2453",2419522,"mturk","forbidden","does not support banning anti-democratic speeches"
"2454",2419525,"mturk","forbidden","does not support banning anti-democratic speeches"
"2455",2419529,"mturk","allowed","does not support banning anti-democratic speeches"
"2456",2419531,"mturk","allowed","does not support banning anti-democratic speeches"
"2457",2419544,"mturk","forbidden","does not support banning anti-democratic speeches"
"2458",2419560,"mturk","forbidden","does not support banning anti-democratic speeches"
"2459",2419561,"mturk","forbidden","does not support banning anti-democratic speeches"
"2460",2419563,"mturk","allowed","does not support banning anti-democratic speeches"
"2461",2419568,"mturk","forbidden","does not support banning anti-democratic speeches"
"2462",2419570,"mturk","forbidden","does not support banning anti-democratic speeches"
"2463",2419572,"mturk","allowed","does not support banning anti-democratic speeches"
"2464",2419573,"mturk","forbidden","does not support banning anti-democratic speeches"
"2465",2419578,"mturk","allowed","support banning anti-democratic speeches"
"2466",2419595,"mturk","allowed","does not support banning anti-democratic speeches"
"2467",2419607,"mturk","allowed","does not support banning anti-democratic speeches"
"2468",2419610,"mturk","allowed","does not support banning anti-democratic speeches"
"2469",2419622,"mturk","allowed","does not support banning anti-democratic speeches"
"2470",2419644,"mturk","allowed","does not support banning anti-democratic speeches"
"2471",2419678,"mturk","allowed","does not support banning anti-democratic speeches"
"2472",2419684,"mturk","forbidden","does not support banning anti-democratic speeches"
"2473",2419697,"mturk","forbidden","does not support banning anti-democratic speeches"
"2474",2419701,"mturk","forbidden","does not support banning anti-democratic speeches"
"2475",2419772,"mturk","allowed","does not support banning anti-democratic speeches"
"2476",2421704,"mturk","allowed","does not support banning anti-democratic speeches"
"2477",2421705,"mturk","forbidden","does not support banning anti-democratic speeches"
"2478",2421707,"mturk","forbidden","does not support banning anti-democratic speeches"
"2479",2421710,"mturk","allowed","does not support banning anti-democratic speeches"
"2480",2421716,"mturk","allowed","does not support banning anti-democratic speeches"
"2481",2421718,"mturk","forbidden","does not support banning anti-democratic speeches"
"2482",2421722,"mturk","forbidden","does not support banning anti-democratic speeches"
"2483",2421723,"mturk","forbidden","does not support banning anti-democratic speeches"
"2484",2421724,"mturk","allowed","does not support banning anti-democratic speeches"
"2485",2421725,"mturk","forbidden","does not support banning anti-democratic speeches"
"2486",2421726,"mturk","allowed","does not support banning anti-democratic speeches"
"2487",2421731,"mturk","forbidden","does not support banning anti-democratic speeches"
"2488",2421737,"mturk","allowed","does not support banning anti-democratic speeches"
"2489",2421739,"mturk","allowed","does not support banning anti-democratic speeches"
"2490",2421741,"mturk","allowed","does not support banning anti-democratic speeches"
"2491",2421751,"mturk","forbidden","does not support banning anti-democratic speeches"
"2492",2421759,"mturk","allowed","does not support banning anti-democratic speeches"
"2493",2421771,"mturk","forbidden","does not support banning anti-democratic speeches"
"2494",2421774,"mturk","allowed","does not support banning anti-democratic speeches"
"2495",2421776,"mturk","allowed","does not support banning anti-democratic speeches"
"2496",2421777,"mturk","forbidden","support banning anti-democratic speeches"
"2497",2421778,"mturk","forbidden","does not support banning anti-democratic speeches"
"2498",2421781,"mturk","allowed","does not support banning anti-democratic speeches"
"2499",2421783,"mturk","allowed","does not support banning anti-democratic speeches"
"2500",2421788,"mturk","allowed","does not support banning anti-democratic speeches"
"2501",2421794,"mturk","allowed","support banning anti-democratic speeches"
"2502",2421796,"mturk","forbidden","does not support banning anti-democratic speeches"
"2503",2421801,"mturk","allowed","does not support banning anti-democratic speeches"
"2504",2421802,"mturk","allowed","does not support banning anti-democratic speeches"
"2505",2421805,"mturk","allowed","does not support banning anti-democratic speeches"
"2506",2421812,"mturk","allowed","does not support banning anti-democratic speeches"
"2507",2421814,"mturk","allowed","does not support banning anti-democratic speeches"
"2508",2421817,"mturk","allowed","does not support banning anti-democratic speeches"
"2509",2421819,"mturk","allowed","does not support banning anti-democratic speeches"
"2510",2421825,"mturk","allowed","support banning anti-democratic speeches"
"2511",2421831,"mturk","forbidden","does not support banning anti-democratic speeches"
"2512",2421833,"mturk","forbidden","does not support banning anti-democratic speeches"
"2513",2421834,"mturk","allowed","does not support banning anti-democratic speeches"
"2514",2421848,"mturk","allowed","does not support banning anti-democratic speeches"
"2515",2421849,"mturk","allowed","does not support banning anti-democratic speeches"
